0	0	0	1	1	1
Tex261	11.418125	10.810822	11.758261	10.65845	10.865674	10.74211
Atp6v1a1	12.991628	12.957899	12.71088	12.860014	12.664889	12.758972
Cln6	12.369174	12.304471	12.190284	11.949688	11.848423	12.114045
RGD1563250	11.443527	11.504843	11.693775	11.419332	11.351897	11.138181
Alg12	8.084703	8.012158	8.394469	8.533607	8.494495	8.36504
Dusp11	0.38047847	0.08420816	0.16434158	0.08958116	0.6854766	0.38047847
RGD1310257	6.5285807	6.7117567	6.411875	6.3817215	0.6854766	6.589722
LOC304396	8.518635	8.3165	8.525742	8.202103	8.351398	8.437968
Bloc1s2	10.434831	10.256776	10.577713	9.983341	10.422115	10.371985
Arih2	8.403261	8.200969	8.362977	8.789642	8.987707	8.652854
RGD1305133	9.735028	9.98423	9.572917	9.927495	9.586977	10.065967
LOC498750	11.729643	11.503477	11.769974	11.967696	12.242939	11.850208
Atp13a1	10.477427	10.337107	10.609396	10.40625	10.55733	10.36029
Aqr	0.38047847	8.787884	8.520637	9.059915	8.670029	9.077794
LOC366524	9.179661	9.509718	9.430673	9.349593	9.876961	9.692073
Tdp1	7.789135	8.158736	7.863038	7.5262127	7.164642	7.5397305
Postn	4.096439	3.6271486	4.827258	5.226532	6.577615	5.8687615
Vps4a	9.995881	9.85523	10.002365	10.053256	9.902836	9.918934
RGD1311907	8.106867	8.277482	8.1382475	7.6797233	7.6841908	8.007887
Amid	6.747288	6.834133	6.449341	6.974068	6.4090414	6.9714465
Gp1bb	9.052884	9.164412	9.201382	8.50942	8.295833	8.680021
RGD1305958	10.070836	10.292434	10.099304	10.078221	10.417341	10.802386
RGD1308373	7.660328	7.51805	7.156139	7.1518116	7.0050454	7.4674664
Ankrd10	10.332541	10.477427	9.781645	10.188105	10.124806	10.215125
RGD1311249	0.38047847	9.49421	9.799957	9.544312	10.831653	9.921639
RGD1308290	6.76729	6.1595845	6.3505487	7.8919916	7.128362	7.219699
LOC313535	8.434975	8.709213	8.371314	8.30673	8.200969	8.359782
Acat1	10.086746	10.037539	10.162469	9.919413	9.153081	9.668221
Ilf3	8.26429	8.595652	8.036018	8.656083	8.6849985	8.687136
Vps16	7.1405206	7.032612	7.204067	7.4031944	6.640368	7.9252543
Alg2	10.24287	9.864357	10.191311	9.97247	9.93706	9.912242
RGD1564596	13.648175	13.698294	14.152707	13.658077	14.359009	14.036697
Phpt1	11.643746	11.661943	11.735291	10.975266	11.052014	11.271597
Gtf2ird1	8.599177	8.811042	8.519888	8.678945	8.611412	8.926544
Brd3	6.9432535	6.635024	6.690475	6.7184997	6.8805223	6.9019594
Acat2	10.080491	10.206424	10.265198	10.249997	10.093758	10.44759
Ednra	7.423249	7.81909	7.299846	7.9194326	7.2304344	7.9729743
RGD1563438	13.216376	12.972218	13.133763	12.712821	12.944265	12.881479
Stard7	0.38047847	0.08420816	11.653503	11.65271	11.903377	11.860929
Slc17a5	11.87359	11.74258	12.04691	11.362038	11.850208	11.452943
Ankrd52	10.022395	9.925711	10.0714	9.963046	10.4118395	10.018961
Spic	4.135119	3.7490273	3.320448	3.846345	3.8760192	3.7854145
Cldn11	6.628324	6.2803545	5.8030634	7.5055423	6.2392993	7.2960443
Tor1aip2	9.569621	9.835426	9.663987	9.954977	10.192639	10.081179
Gmppa	10.195509	10.706575	10.525711	9.719185	9.857865	9.943806
Acp6	9.7895975	9.74151	9.890992	9.72829	9.259441	9.653314
Gprc5b	7.1547737	6.9877157	6.8619323	6.7551165	6.8913107	6.894886
Clk4	10.944423	11.1575165	10.922294	11.111777	11.147318	11.254572
RGD1305162	10.105728	10.289446	10.189867	9.982651	10.375844	10.368117
Cln8	8.1182995	7.982353	8.084232	8.744398	7.858617	8.660716
Sfrs14	8.873316	8.91692	8.587594	8.71238	8.600644	8.775225
LOC363153	3.8939404	3.3356776	3.0018177	3.0688899	2.4948733	0.38047847
Dmap1	9.42445	9.335548	9.385968	9.138149	9.503295	9.168386
Eiih	9.405724	9.624856	9.055128	9.479761	9.969287	9.911591
Laptm5	8.6314	7.7226253	8.060273	9.065391	8.033246	8.646479
B3gat1	8.2041645	8.781595	8.0326605	6.9259915	7.111677	7.3233852
RGD1309036	5.065279	5.067665	4.327516	5.258723	5.32781	5.104872
Hint3	9.637763	9.444471	9.773825	9.126167	9.232511	9.147081
RGD1308396	8.497503	8.765284	8.622894	8.960677	9.174347	9.125146
