st_gene_id,gene_id,gene_symbol,fpkm_ato1,fpkm_ato2,fpkm_ato3,fpkm_db1,fpkm_db2,fpkm_db3,tpm_ato1,tpm_ato2,tpm_ato3,tpm_db1,tpm_db2,tpm_db3,read_count_ato1,read_count_ato2,read_count_ato3,read_count_db1,read_count_db2,read_count_db3,average_fpkm_ato10,average_fpkm_db,average_tpm_ato10,average_tpm_db,average_read_count_ato10,average_read_count_db
G10090_13488,338371,Endov,4.94,4.66,4.85,3.81,3.81,4.31,7.12,7.68,7.9,6.62,6.3,7.22,283,273,254,198,186,213,4.816666667,3.976666667,7.566666667,6.713333333,270,199
G10090_11031,21411,Tcf20,4.52,3.67,3.87,3.67,4.09,4.2,6.51,6.04,6.29,6.4,6.77,7.04,490,400,377,358,345,387,4.02,3.986666667,6.28,6.736666667,422.3333333,363.3333333
G10090_3121,19363,Rad51b,0.29,0.72,0.2,0.15,0.23,0.22,0.41,1.19,0.32,0.26,0.39,0.36,7,16,4,3,4,4,0.403333333,0.2,0.64,0.336666667,9,3.666666667
G10090_33838,108083,Pip4k2b,6.6,4.79,4.09,4.19,3.98,4.69,9.51,7.89,6.65,7.29,6.59,7.85,472,344,263,269,222,285,5.16,4.286666667,8.016666667,7.243333333,359.6666667,258.6666667
G10090_16241,12496,Entpd2,11.23,16.04,8.04,4.67,7.73,8.28,16.18,26.42,13.08,8.13,12.79,13.87,293,419,188,109,157,183,11.77,6.893333333,18.56,11.59666667,300,149.6666667
G10090_7772,22367,Vrk1,5.32,5.48,4.06,2.46,3.75,3.84,7.66,9.03,6.61,4.28,6.21,6.43,169,182,135,94,120,133,4.953333333,3.35,7.766666667,5.64,162,115.6666667
G10090_4785,226971,Plekhb2,55.11,90.92,90.09,87.91,88.83,106.36,79.39,149.76,146.55,152.99,147.01,178.16,2545,4226,3741,3647,3208,4181,78.70666667,94.36666667,125.2333333,159.3866667,3504,3678.666667
G10090_3854,244049,Mctp2,2.43,0.71,0.85,0.77,0.41,0.68,3.5,1.16,1.39,1.34,0.68,1.14,152,46,51,47,21,38,1.33,0.62,2.016666667,1.053333333,83,35.33333333
G10090_28017,13107,Cyp2f2,3.28,3.6,0.82,0.6,2.69,1.4,4.73,5.94,1.34,1.04,4.45,2.35,80,88,18,13,51,29,2.566666667,1.563333333,4.003333333,2.613333333,62,31
G10090_19641,66102,Cxcl16,117.27,109.72,25.74,15.32,28.65,18.52,168.92,180.72,41.87,26.67,47.42,31.02,3452.78,3409.98,688.6,408.59,670.56,491.66,84.24333333,20.83,130.5033333,35.03666667,2517.12,523.6033333
G10090_31651,269799,Clec4a1,48.51,9.63,1.14,0.38,2.06,0.52,69.87,15.86,1.86,0.66,3.41,0.87,997,198,21,7,33,9,19.76,0.986666667,29.19666667,1.646666667,405.3333333,16.33333333
G10090_17425,50753,Fbxo8,28.23,38.02,39.21,29.24,44.54,38.67,40.67,62.62,63.78,50.88,73.71,64.78,615,918,880,718,849,834,35.15333333,37.48333333,55.69,63.12333333,804.3333333,800.3333333
G10090_16487,67186,Rplp2,918.31,726.15,615.56,400.23,582.5,459.37,1322.76,1196.11,1001.33,696.53,963.98,769.46,3949.76,3064.09,2323.97,1487.36,1930.73,1630.43,753.34,480.7,1173.4,809.99,3112.606667,1682.84
G10090_11039,665155,Srp54b,12.29,10.76,12.15,17.88,12.04,12.41,17.7,17.73,19.76,31.12,19.93,20.79,300.47,298.67,334.08,534.04,289.78,316.6,11.73333333,14.11,18.39666667,23.94666667,311.0733333,380.14
G10090_2845,22032,Traf4,31.47,26.89,26.64,25.97,23.1,28.13,45.33,44.3,43.34,45.19,38.22,47.11,1316,1129,1001,974,753,999,28.33333333,25.73333333,44.32333333,43.50666667,1148.666667,908.6666667
G10090_16114,20706,Serpinb9b,0.92,0.54,0.09,0.09,0,0,1.33,0.89,0.14,0.15,0,0,24,14,2,2,0,0,0.516666667,0.03,0.786666667,0.05,13.33333333,0.666666667
G10090_21780,629114,Defb23,0.14,0,0,0,0,0,0.21,0,0,0,0,0,1,0,0,0,0,0,0.046666667,0,0.07,0,0.333333333,0
G10090_28120,268481,Krt222,0.21,0.32,0.41,0.41,0.68,0.41,0.31,0.52,0.67,0.72,1.13,0.68,10,12,15,14,21,13,0.313333333,0.5,0.5,0.843333333,12.33333333,16
G10090_6424,53313,Atp2a3,5.36,2.86,3.31,4.35,4.71,4.64,7.72,4.71,5.39,7.56,7.79,7.78,346,186,193,253,238,256,3.843333333,4.566666667,5.94,7.71,241.6666667,249
G10090_31322,68992,Zfp580,13.02,10.59,5.48,4.37,5.92,4.69,18.75,17.45,8.91,7.61,9.8,7.86,181,147,68,54,64,55,9.696666667,4.993333333,15.03666667,8.423333333,132,57.66666667
G10090_9238,212670,Catsper2,0.55,0.49,0.48,0.63,0.78,0.53,0.79,0.81,0.77,1.1,1.3,0.89,18,15,14,17,20,13,0.506666667,0.646666667,0.79,1.096666667,15.66666667,16.66666667
G10090_11154,16332,Inppl1,15.26,13.51,15.25,19.47,15.81,17.93,21.98,22.25,24.8,33.88,26.16,30.03,1025,912,918,1182,830,1027,14.67333333,17.73666667,23.01,30.02333333,951.6666667,1013
G10090_4185,194952,Jmjd4,2,1.89,2.51,2.68,3.15,3.16,2.89,3.12,4.08,4.67,5.21,5.29,125,119,141,149,151,166,2.133333333,2.996666667,3.363333333,5.056666667,128.3333333,155.3333333
G10090_27262,66262,Ing5,3.27,3.88,3.94,4,4.75,3.49,4.71,6.39,6.42,6.96,7.86,5.84,210,250,227,230,238,191,3.696666667,4.08,5.84,6.886666667,229,219.6666667
G10090_1494,75302,Asxl2,3.09,4,3.36,3.84,3.95,3.12,4.45,6.59,5.47,6.68,6.53,5.22,444.03,561.78,436,507,454,387,3.483333333,3.636666667,5.503333333,6.143333333,480.6033333,449.3333333
G10090_13821,75480,1700003F12Rik,0.12,0.12,0,0,0,0,0.17,0.19,0,0,0,0,1,1,0,0,0,0,0.08,0,0.12,0,0.666666667,0
G10090_1145,17769,Mthfr,5.42,5.41,5.07,6.77,7.11,4.17,7.8,8.91,8.25,11.78,11.77,6.99,459,460,389,525,474,305,5.3,6.016666667,8.32,10.18,436,434.6666667
G10090_5168,212541,Rho,0.08,0.07,0.1,0.08,0.09,0.04,0.12,0.11,0.16,0.13,0.14,0.06,6,4,6,6,4,3,0.083333333,0.07,0.13,0.11,5.333333333,4.333333333
G10090_4153,17847,Usp34,5.21,5.67,5.78,6.66,6.07,6.56,7.51,9.33,9.4,11.59,10.05,10.98,851.44,944.76,826.56,973.91,781.56,910.56,5.553333333,6.43,8.746666667,10.87333333,874.2533333,888.6766667
G10090_22047,56543,Kcnd3,0.29,0.16,0.31,0.42,0.48,0.41,0.42,0.26,0.51,0.74,0.79,0.69,30,16,29,39,38,32,0.253333333,0.436666667,0.396666667,0.74,25,36.33333333
G10090_25688,433016,Gm5483,545.24,12.64,0.89,0,0.34,0.31,785.38,20.82,1.44,0,0.55,0.53,2117.88,48,3,0,1,1,186.2566667,0.216666667,269.2133333,0.36,722.96,0.666666667
G10090_18235,108168820,Gm34294,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.02,1,1,0,1,1,2,0.006666667,0.01,0.006666667,0.013333333,0.666666667,1.333333333
G10090_11554,77721,Mrps5,35.31,27.31,45.49,45.35,45.11,48.89,50.87,44.98,74,78.92,74.66,81.9,662,512,763,758,658,775,36.03666667,46.45,56.61666667,78.49333333,645.6666667,730.3333333
G10090_12345,72392,Tmem175,12.67,18.47,17.25,15.85,19.09,17.44,18.26,30.42,28.07,27.58,31.59,29.21,477.77,684.94,599.63,523.72,558.93,566.86,16.13,17.46,25.58333333,29.46,587.4466667,549.8366667
G10090_24055,52535,Mettl17,6.65,7.99,6.23,7.45,7.35,8.74,9.58,13.16,10.14,12.96,12.16,14.63,143,172,120,143,123,159,6.956666667,7.846666667,10.96,13.25,145,141.6666667
G10090_26394,330267,Thsd7a,1.02,0.67,0.77,1.14,1.13,0.84,1.47,1.1,1.26,1.99,1.86,1.41,151,97,104,152,127,106,0.82,1.036666667,1.276666667,1.753333333,117.3333333,128.3333333
G10090_9761,74197,Gtf2e1,3.44,4.02,3.13,3.89,4.2,4.08,4.96,6.62,5.09,6.77,6.96,6.83,146,171,121,149,139,147,3.53,4.056666667,5.556666667,6.853333333,146,145
G10090_15122,12745,Clgn,0,0,0,0,0.05,0,0,0,0,0,0.08,0,0,0,0,0,2,0,0,0.016666667,0,0.026666667,0,0.666666667
G10090_17771,52530,Nhp2,62.35,47.18,53.66,25.66,34.67,30.65,89.81,77.71,87.29,44.66,57.38,51.33,778,587,597,284,336,322,54.39666667,30.32666667,84.93666667,51.12333333,654,314
G10090_2779,546134,Gramd2,0.17,0.35,0.09,0.13,0.2,0.11,0.24,0.58,0.14,0.22,0.33,0.18,8,20,4,6,8,5,0.203333333,0.146666667,0.32,0.243333333,10.66666667,6.333333333
G10090_6608,20965,Syn2,1.85,1.43,2.1,3.88,3.43,2.75,2.66,2.36,3.42,6.75,5.68,4.61,85,66,87,160,123,111,1.793333333,3.353333333,2.813333333,5.68,79.33333333,131.3333333
G10090_11890,329559,Zfp335,7.44,4.85,5.26,6.61,5.08,5.28,10.71,7.98,8.55,11.5,8.4,8.85,483,315,309,389,256,293,5.85,5.656666667,9.08,9.583333333,369,312.6666667
G10090_13586,27367,Rpl3,466.91,422.75,402.03,294.46,381.41,315.32,672.56,696.35,653.98,512.44,631.2,528.17,8277,7487,6367,4647,5252,4716,430.5633333,330.3966667,674.2966667,557.27,7377,4871.666667
G10090_24568,93961,B3galt5,1.66,9.87,7.35,6.25,6.55,8.8,2.38,16.26,11.95,10.87,10.84,14.74,115,700,464,397,358,527,6.293333333,7.2,10.19666667,12.15,426.3333333,427.3333333
G10090_15029,238266,Syt16,0.03,0.05,0,0,0,0,0.04,0.09,0,0,0,0,1,2,0,0,0,0,0.026666667,0,0.043333333,0,1,0
G10090_3838,16553,Kif13a,4.18,3.66,5.45,5.6,5.13,5.37,6.02,6.03,8.87,9.75,8.49,8.99,412,361,484,499,395,451,4.43,5.366666667,6.973333333,9.076666667,419,448.3333333
G10090_12959,56504,Srpk3,0.19,0.15,0.45,0.15,0.24,0.12,0.27,0.25,0.74,0.26,0.4,0.2,5,4,12,4,6,3,0.263333333,0.17,0.42,0.286666667,7,4.333333333
G10090_8337,65945,Clstn1,31.04,22.2,26.63,30.45,35.13,33.62,44.7,36.57,43.32,52.99,58.14,56.31,1927,1382,1487,1697,1700,1773,26.62333333,33.06666667,41.53,55.81333333,1598.666667,1723.333333
G10090_33317,15312,Hmgn1,126.51,134.1,122.12,106.44,116,105.93,182.22,220.88,198.66,185.24,191.98,177.43,1940,2054,1673,1452,1383,1371,127.5766667,109.4566667,200.5866667,184.8833333,1889,1402
G10090_24600,76467,Msrb2,16.55,15.12,27.77,31.69,32.69,38.76,23.84,24.9,45.17,55.16,54.1,64.92,250,230,377,431,386,498,19.81333333,34.38,31.30333333,58.06,285.6666667,438.3333333
G10090_22019,56438,Rbx1,50.21,43.74,44.02,37.87,41.99,44.74,72.32,72.06,71.6,65.91,69.48,74.94,1102.99,961.99,866,743,718,832,45.99,41.53333333,71.99333333,70.11,976.9933333,764.3333333
G10090_19419,435509,Gm5681,0,0.05,0,0,0,0,0,0.08,0,0,0,0,0,1,0,0,0,0,0.016666667,0,0.026666667,0,0.333333333,0
G10090_13115,17120,Mad1l1,7.97,5.9,4.39,4,4.87,6.06,11.48,9.72,7.13,6.95,8.06,10.16,259,187,134,129,122,176,6.086666667,4.976666667,9.443333333,8.39,193.3333333,142.3333333
G10090_29934,670358,Gm9484,0.32,0.32,0.36,0.05,0.53,0.11,0.46,0.53,0.58,0.09,0.87,0.18,7,7,7,1,9,2,0.333333333,0.23,0.523333333,0.38,7,4
G10090_3991,320571,Atp8b5,0.1,0.09,0.19,0.11,0.12,0.28,0.14,0.16,0.32,0.18,0.2,0.47,6,6,11,6,6,15,0.126666667,0.17,0.206666667,0.283333333,7.666666667,9
G10090_995,245610,Nxf3,0,0.02,0,0,0,0,0,0.04,0,0,0,0,0,1,0,0,0,0,0.006666667,0,0.013333333,0,0.333333333,0
G10090_19031,20933,Med22,16.24,19.78,19.69,16.42,18.2,18.42,23.39,32.58,32.03,28.57,30.12,30.86,656,845,734,678,639,716,18.57,17.68,29.33333333,29.85,745,677.6666667
G10090_14888,218865,Chdh,28.97,47.17,57.82,57.41,48.88,71.13,41.73,77.69,94.06,99.91,80.89,119.14,2211.48,3587.18,3998.66,3991.37,2944.77,4651.27,44.65333333,59.14,71.16,99.98,3265.773333,3862.47
G10090_8828,108837,Ibtk,6.81,9.79,8.54,8.98,6.84,7.48,9.81,16.13,13.9,15.63,11.32,12.52,565,801,632,663,444,522,8.38,7.766666667,13.28,13.15666667,666,543
G10090_8505,231134,Dok7,0.25,0.05,0.11,0.11,0.4,0.2,0.36,0.08,0.17,0.18,0.66,0.34,10,2,4,4,13,7,0.136666667,0.236666667,0.203333333,0.393333333,5.333333333,8
G10090_23473,108101,Fermt3,26.15,5.71,2.17,0.92,1.81,1.34,37.66,9.4,3.53,1.6,3,2.24,926,203,69,29,50,40,11.34333333,1.356666667,16.86333333,2.28,399.3333333,39.66666667
G10090_22037,319554,Idi1,6.91,12.32,11.91,10.57,9.8,17.51,9.96,20.3,19.38,18.39,16.22,29.32,273.96,490.08,424,375.56,302.72,589.22,10.38,12.62666667,16.54666667,21.31,396.0133333,422.5
G10090_1073,16912,Psmb9,25.68,34.63,5.96,3.31,8.72,5.9,37,57.04,9.69,5.76,14.43,9.88,264,348,54,29,69,50,22.09,5.976666667,34.57666667,10.02333333,222,49.33333333
G10090_23666,102570,Slc22a13,17.73,43.69,88.02,79.66,42.77,94.14,25.53,71.96,143.18,138.63,70.77,157.69,405,1065,1989,1840,804,2017,49.81333333,72.19,80.22333333,122.3633333,1153,1553.666667
G10090_4396,74471,4933440N22Rik,1.05,1.47,0.94,0.6,1.72,0.9,1.52,2.43,1.53,1.05,2.85,1.51,30.53,42.82,24.5,15.62,38.92,22.12,1.153333333,1.073333333,1.826666667,1.803333333,32.61666667,25.55333333
G10090_10215,18245,Oaz1,364.36,297.1,336.83,270.38,308.42,366.58,524.84,489.38,547.93,470.54,510.4,614.04,4923,4006,4061,3244,3238,4175,332.7633333,315.1266667,520.7166667,531.66,4330,3552.333333
G10090_29663,70420,Arpin,16.85,19.83,11.87,10.24,12.72,10.89,24.27,32.67,19.31,17.82,21.04,18.23,500,590,316,272,294,274,16.18333333,11.28333333,25.41666667,19.03,468.6666667,280
G10090_7163,71263,Mro,0.03,0.28,0.37,0.34,0.11,0.45,0.04,0.45,0.6,0.59,0.18,0.75,1,11,13,10,4,15,0.226666667,0.3,0.363333333,0.506666667,8.333333333,9.666666667
G10090_10287,81000,Rad54l2,3.87,4.63,5.37,4.09,4.29,3.47,5.58,7.63,8.73,7.13,7.1,5.82,410,506,538,420,370,321,4.623333333,3.95,7.313333333,6.683333333,484.6666667,370.3333333
G10090_96,99633,Adgrl2,8.1,6.21,5.48,5.35,6.12,5.06,11.67,10.24,8.91,9.32,10.13,8.47,668,512,396,383,386,348,6.596666667,5.51,10.27333333,9.306666667,525.3333333,372.3333333
G10090_20484,15024,H2-T10,2.61,1.65,1.27,1.28,1.39,1.17,3.76,2.73,2.07,2.23,2.3,1.97,104.42,66.34,45.74,45.82,43.24,39.81,1.843333333,1.28,2.853333333,2.166666667,72.16666667,42.95666667
G10090_229,71096,Sntg1,0,0,0.01,0,0.11,0.09,0,0,0.02,0,0.17,0.14,0,0,1,0,7,6,0.003333333,0.066666667,0.006666667,0.103333333,0.333333333,4.333333333
G10090_11115,19899,Rpl18,845,555.64,511.34,420.59,463.36,440.46,1217.17,915.25,831.81,731.96,766.81,737.8,6558,4278,3524,2879,2786,2863,637.3266667,441.47,988.0766667,745.5233333,4786.666667,2842.666667
G10090_2892,319266,A130010J15Rik,1.59,2.79,2.12,1.46,1.62,1.7,2.29,4.6,3.45,2.53,2.68,2.85,82.55,149.2,98.87,70,67.79,76.89,2.166666667,1.593333333,3.446666667,2.686666667,110.2066667,71.56
G10090_2343,434232,Iqck,1.16,1.19,0.68,0.83,0.82,0.97,1.67,1.97,1.11,1.44,1.36,1.63,25.76,24,12.45,15,12.07,20.01,1.01,0.873333333,1.583333333,1.476666667,20.73666667,15.69333333
G10090_22084,68659,Fam198b,1.24,0.71,0.52,0.35,0.62,0.39,1.78,1.16,0.84,0.61,1.03,0.65,117,67,44,30,46,31,0.823333333,0.453333333,1.26,0.763333333,76,35.66666667
G10090_29612,55944,Eif3d,57.76,53.65,48.49,40.12,47.21,41.72,83.2,88.38,78.88,69.82,78.13,69.88,1487,1384,1118,923,946,908,53.3,43.01666667,83.48666667,72.61,1329.666667,925.6666667
G10090_3634,319475,Zfp672,8.16,8.32,8.31,9.07,12.53,11.25,11.76,13.71,13.52,15.79,20.74,18.84,353,363,340,390,436,431,8.263333333,10.95,12.99666667,18.45666667,352,419
G10090_25896,22038,Plscr1,50.01,46.42,25.73,18.04,20.92,23.65,72.04,76.46,41.85,31.39,34.62,39.62,1285,1214,615,437,437,549,40.72,20.87,63.45,35.21,1038,474.3333333
G10090_18134,66917,Chordc1,13.54,15.7,11.49,35.47,14.47,14.9,19.5,25.87,18.69,61.72,23.94,24.96,406,472,309,952,338,379,13.57666667,21.61333333,21.35333333,36.87333333,395.6666667,556.3333333
G10090_26472,208647,Creb3l2,9.26,9.31,12.63,18.35,16.71,15.53,13.34,15.33,20.54,31.93,27.65,26.01,885,879,1034,1486,1214,1217,10.4,16.86333333,16.40333333,28.53,932.6666667,1305.666667
G10090_16367,338350,Acad12,1.49,5,5.17,5.88,4.63,9.26,2.14,8.23,8.41,10.24,7.66,15.5,48.57,163.36,151.28,171.31,117.49,255.86,3.886666667,6.59,6.26,11.13333333,121.07,181.5533333
G10090_9219,77827,Krba1,5.87,5.74,6.57,4.97,7.28,7.04,8.45,9.45,10.69,8.65,12.05,11.8,363,345,354,303,347,377,6.06,6.43,9.53,10.83333333,354,342.3333333
G10090_15091,13717,Eln,4.77,2.07,1.86,1.73,2.36,1.73,6.87,3.41,3.03,3.02,3.91,2.89,253,108,89,84,99,79,2.9,1.94,4.436666667,3.273333333,150,87.33333333
G10090_28066,224824,Pex6,15.28,14.76,22.54,27.14,20.44,26.04,22.02,24.31,36.67,47.22,33.83,43.61,680,659,901,1083,709,984,17.52666667,24.54,27.66666667,41.55333333,746.6666667,925.3333333
G10090_26974,320782,Tmem154,4.38,1.39,0.29,0.17,0.3,0.35,6.31,2.29,0.47,0.29,0.5,0.59,204,65,12,7,11,14,2.02,0.273333333,3.023333333,0.46,93.66666667,10.66666667
G10090_22762,269623,Rbm48,6.31,5.54,5.24,4.61,5.05,4.46,9.09,9.12,8.52,8.02,8.35,7.47,154.34,142,130.16,114.71,102.64,97.6,5.696666667,4.706666667,8.91,7.946666667,142.1666667,104.9833333
G10090_8482,235086,Igsf9b,0.23,0.23,0.19,0.33,0.25,0.33,0.33,0.38,0.32,0.58,0.41,0.55,47,48,34,57,40,59,0.216666667,0.303333333,0.343333333,0.513333333,43,52
G10090_22100,24113,Vax2,0,0,0.07,0,0.08,0,0,0,0.12,0,0.13,0,0,0,1,0,1,0,0.023333333,0.026666667,0.04,0.043333333,0.333333333,0.333333333
G10090_15159,74691,Tdrd9,0.06,0.12,0.02,0.02,0.03,0.02,0.09,0.2,0.04,0.04,0.04,0.04,3,7,1,1,1,1,0.066666667,0.023333333,0.11,0.04,3.666666667,1
G10090_29854,30932,Zfp330,14,12.48,12.77,12.7,13.51,12.04,20.17,20.55,20.77,22.1,22.35,20.17,305,272,249,247,229,222,13.08333333,12.75,20.49666667,21.54,275.3333333,232.6666667
G10090_1076,69090,Ascc1,41.01,56.73,55.3,48.81,55.57,76.52,59.07,93.45,89.96,84.94,91.95,128.17,787,1098,966,848,837,1235,51.01333333,60.3,80.82666667,101.6866667,950.3333333,973.3333333
G10090_592,22673,Zfp185,7.08,6.82,6.84,8.49,6.38,9.71,10.19,11.24,11.13,14.77,10.56,16.26,351,340,306,378,247,410,6.913333333,8.193333333,10.85333333,13.86333333,332.3333333,345
G10090_29993,68537,Mrpl13,74.52,69.98,76.25,74.97,74.9,86.94,107.34,115.28,124.04,130.47,123.95,145.63,693,647,630,615,540,678,73.58333333,78.93666667,115.5533333,133.35,656.6666667,611
G10090_2498,18554,Pcsk7,21.92,15.89,17.73,18.31,20.77,21,31.57,26.18,28.85,31.86,34.37,35.18,871.49,612.22,633.54,727.68,662.97,734,18.51333333,20.02666667,28.86666667,33.80333333,705.75,708.2166667
G10090_30832,69747,Zswim7,17.6,20.69,28.53,16.63,22.13,18.84,25.36,34.09,46.41,28.94,36.62,31.57,155,181,223,129,151,139,22.27333333,19.2,35.28666667,32.37666667,186.3333333,139.6666667
G10090_26876,100041194,Ahnak2,0.93,0.54,0.08,0.02,0.07,0.04,1.34,0.89,0.13,0.04,0.12,0.06,152,89,12,3,9,5,0.516666667,0.043333333,0.786666667,0.073333333,84.33333333,5.666666667
G10090_20822,69824,Glod5,46.71,52.42,83.26,87.28,89.5,92.87,67.29,86.35,135.44,151.9,148.11,155.56,357,397,564,586,530,593,60.79666667,89.88333333,96.36,151.8566667,439.3333333,569.6666667
G10090_29777,14790,Grcc10,292.54,308.05,275.77,255.41,303.45,274.27,421.38,507.42,448.59,444.5,502.17,459.41,1791,1863,1489,1364,1435,1396,292.12,277.71,459.13,468.6933333,1714.333333,1398.333333
G10090_2492,67493,Mettl16,6.09,6.96,7.13,9.46,7.74,8.68,8.77,11.46,11.6,16.46,12.81,14.54,250,284,261,369,251,304,6.726666667,8.626666667,10.61,14.60333333,265,308
G10090_3535,69875,Ndufa11,43.43,34.67,46.64,46.08,44.59,49.55,62.56,57.11,75.88,80.2,73.79,83.01,1591,1274,1534,1513,1273,1541,41.58,46.74,65.18333333,79,1466.333333,1442.333333
G10090_1483,17195,Mbl2,0.31,0.08,0.75,0.34,0.4,0.35,0.45,0.13,1.22,0.58,0.67,0.59,4,1,9,4,4,4,0.38,0.363333333,0.6,0.613333333,4.666666667,4
G10090_20621,230027,Coq3,5.66,6.45,7.69,6.31,8.25,6.55,8.16,10.62,12.51,10.99,13.65,10.96,206,234,251,204,235,201,6.6,7.036666667,10.43,11.86666667,230.3333333,213.3333333
G10090_409,240725,Sulf1,9.47,2.57,1.21,0.72,0.99,0.49,13.64,4.23,1.97,1.25,1.64,0.81,677,187,77,45,54,27,4.416666667,0.733333333,6.613333333,1.233333333,313.6666667,42
G10090_5569,192897,Itgb4,6.11,3.97,1.4,1.15,1.61,1.3,8.81,6.54,2.28,2,2.67,2.18,525,342,108,89,108,95,3.826666667,1.353333333,5.876666667,2.283333333,325,97.33333333
G10090_31245,23959,Nt5e,19.75,26.68,18.86,19.91,9.79,12.58,28.45,43.95,30.68,34.65,16.21,21.08,988,1340,848,894,382,535,21.76333333,14.09333333,34.36,23.98,1058.666667,603.6666667
G10090_4496,333088,Kcp,1.82,1.5,2.95,2.35,3.25,2.93,2.62,2.47,4.8,4.09,5.37,4.91,133,116,209,168,196,198,2.09,2.843333333,3.296666667,4.79,152.6666667,187.3333333
G10090_26093,65113,Ndfip1,185.89,211.87,247.63,280.35,277.59,263.23,267.77,348.99,402.82,487.89,459.38,440.92,3142,3606,3673,4114,3530,3737,215.13,273.7233333,339.86,462.73,3473.666667,3793.666667
G10090_25114,67747,Ribc2,0,0.13,0.06,0,0,0.06,0,0.22,0.1,0,0,0.1,0,3,1,0,0,1,0.063333333,0.02,0.106666667,0.033333333,1.333333333,0.333333333
G10090_17312,21351,Taldo1,262.54,231.74,199.63,174.39,167.75,168.21,378.17,381.72,324.73,303.49,277.61,281.76,4317,3808,2934,2553,2145,2336,231.3033333,170.1166667,361.54,287.62,3686.333333,2344.666667
G10090_2889,171170,Mbnl3,0.82,0.4,0.27,0.38,0.36,0.35,1.18,0.65,0.44,0.65,0.59,0.58,102,49,31,41,34,36,0.496666667,0.363333333,0.756666667,0.606666667,60.66666667,37
G10090_14704,105245424,Gm40881,0.03,0,0,0.09,0.05,0,0.05,0,0,0.15,0.08,0,1.01,0,0,2.35,1.1,0,0.01,0.046666667,0.016666667,0.076666667,0.336666667,1.15
G10090_71,17183,Matn4,0.98,0.23,0.78,0.92,1.42,0.86,1.42,0.38,1.26,1.6,2.35,1.43,32,7,24,28,38,25,0.663333333,1.066666667,1.02,1.793333333,21,30.33333333
G10090_1571,67848,Ddx55,3.86,4.36,3.55,3.61,3.79,3.5,5.56,7.19,5.77,6.28,6.27,5.86,144,166,122,121,114,114,3.923333333,3.633333333,6.173333333,6.136666667,144,116.3333333
G10090_7766,66169,Tomm7,50.75,36.55,56.7,48.37,70.92,56.38,73.11,60.2,92.24,84.18,117.36,94.44,711,511,709,602,772,666,48,58.55666667,75.18333333,98.66,643.6666667,680
G10090_8007,18733,Pirb,94.01,7.5,1.2,0.71,1.91,0.75,135.41,12.36,1.96,1.23,3.15,1.25,3530.1,283,40.6,23.89,55.68,23.84,34.23666667,1.123333333,49.91,1.876666667,1284.566667,34.47
G10090_4656,330319,Wipf3,1.57,0.69,1.43,1.49,1.04,1.52,2.26,1.14,2.33,2.59,1.72,2.55,92.92,41,77,79,49,76,1.23,1.35,1.91,2.286666667,70.30666667,68
G10090_5809,448850,Znhit3,8.63,7.77,7.58,6.74,7.58,8.05,12.43,12.8,12.33,11.73,12.55,13.49,105,94.31,82.25,73,72,82.5,7.993333333,7.456666667,12.52,12.59,93.85333333,75.83333333
G10090_3005,72535,Aldh1b1,3.31,2.22,2.17,2.06,1.76,2.52,4.77,3.66,3.52,3.59,2.91,4.21,104,70,61,58,43,67,2.566666667,2.113333333,3.983333333,3.57,78.33333333,56
G10090_137,13101,Cyp2d10,0.28,0.1,0.54,0.37,0.38,0.7,0.41,0.17,0.88,0.65,0.62,1.17,6,2,10,7,6,11.99,0.306666667,0.483333333,0.486666667,0.813333333,6,8.33
G10090_10694,244216,Zfp771,15.42,15.14,13.83,13.46,16.78,19.58,22.22,24.94,22.49,23.42,27.78,32.8,245,239,196,189,206,261,14.79666667,16.60666667,23.21666667,28,226.6666667,218.6666667
G10090_5959,216001,Micu1,33.9,25.66,31.41,32.27,31.82,36.48,48.82,42.27,51.1,56.16,52.67,61.1,1092,829,908,931,799,997,30.32333333,33.52333333,47.39666667,56.64333333,943,909
G10090_21643,218850,Fam208a,3.88,5.21,3.97,4.06,4.52,4.86,5.6,8.58,6.46,7.06,7.49,8.14,420.06,562.74,384.07,387.09,382.3,440.47,4.353333333,4.48,6.88,7.563333333,455.6233333,403.2866667
G10090_14448,103733,Tubg1,15.59,14.82,14.76,17.36,14.79,17.76,22.46,24.41,24.02,30.21,24.47,29.75,333,319,282,332,245.96,321,15.05666667,16.63666667,23.63,28.14333333,311.3333333,299.6533333
G10090_4858,16582,Kifc3,28.72,32.31,39.44,42.22,33.62,43.98,41.37,53.23,64.16,73.48,55.64,73.67,1265,1417,1635,1729,1195,1730,33.49,39.94,52.92,67.59666667,1439,1551.333333
G10090_3832,97848,Serpinb6c,0.12,0.06,0,0,0,0.07,0.17,0.1,0,0,0,0.12,2,1,0,0,0,1,0.06,0.023333333,0.09,0.04,1,0.333333333
G10090_12954,12238,Commd3,121.29,127.18,129.86,112.26,126.76,139.88,174.71,209.49,211.25,195.37,209.78,234.31,1296,1353,1235,1061,1051,1256,126.11,126.3,198.4833333,213.1533333,1294.666667,1122.666667
G10090_25902,385643,Kng2,326.07,237.24,467.79,449.74,524.62,425.84,469.69,390.77,760.96,782.68,868.19,713.3,6921.91,5055.79,8965.77,8609.76,8745.88,7708.87,343.7,466.7333333,540.4733333,788.0566667,6981.156667,8354.836667
