Reporter Identifier	T00247073 normalised intensity	T00247073 quality flag
GE1303087	0.115	EMPTY
GE1303094	0.839	GOOD
GE13031	0.11	EMPTY
GE1303103	0.209	EMPTY
GE1303116	0.067	EMPTY
GE1303127	2.464	GOOD
GE1303133	0.448	EMPTY
GE1303141	0.402	EMPTY
GE1303151	0.185	EMPTY
GE1303158	20.733	GOOD
GE1303169	0.099	EMPTY
GE1303179	0.173	EMPTY
GE1303183	0.629	GOOD
GE1303191	0.193	EMPTY
GE13032	6.56	GOOD
GE1303201	0.427	EMPTY
GE1303216	0.442	EMPTY
GE1303226	5.232	GOOD
GE1303235	0.21	EMPTY
GE1303240	3.144	GOOD
GE1303250	0.235	EMPTY
GE1303257	0.132	EMPTY
GE1303265	0.181	EMPTY
GE1303269	1.314	GOOD
GE1303283	0.045	EMPTY
GE13033	10.142	GOOD
GE1303304	8.194	GOOD
GE1303313	2.228	GOOD
GE1303319	0.246	EMPTY
GE1303333	0.193	EMPTY
GE1303343	0.605	GOOD
GE1303348	7.941	GOOD
GE1303353	0.431	EMPTY
GE1303364	0.181	EMPTY
GE1303369	1.547	GOOD
GE1303374	0.107	EMPTY
GE1303378	0.211	EMPTY
GE1303386	0.228	EMPTY
GE1303388	0.863	GOOD
GE1303398	0.267	EMPTY
GE13034	0.12	EMPTY
GE1303407	0.192	EMPTY
GE1303411	0.229	EMPTY
GE1303420	0.248	EMPTY
GE1303430	1.024	GOOD
GE1303439	5.071	GOOD
GE1303440	0.187	EMPTY
GE1303450	0.577	GOOD
GE1303460	0.183	EMPTY
GE1303463	0.349	EMPTY
GE1303478	0.008	EMPTY
GE1303480	0.551	EMPTY
GE1303490	0.721	GOOD
GE1303496	1.404	GOOD
GE13035	0.444	EMPTY
GE1303506	0.824	GOOD
GE1303516	0.103	EMPTY
GE1303522	0.402	EMPTY
GE1303533	4.903	GOOD
GE1303543	1.916	GOOD
GE1303549	0.038	EMPTY
GE1303562	2.254	GOOD
GE1303573	6.144	GOOD
GE1303584	86.225	GOOD
GE1303592	0.913	GOOD
GE13036	10.826	GOOD
GE1303607	6.327	GOOD
GE1303608	0.891	GOOD
GE1303611	7.32	GOOD
GE1303622	16.268	GOOD
GE1303629	2.392	GOOD
GE1303639	0.152	EMPTY
GE1303645	4.25	GOOD
GE1303648	0.072	EMPTY
GE1303662	13.096	GOOD
GE1303671	6.684	GOOD
GE1303680	6.704	GOOD
GE1303688	5.104	GOOD
GE1303694	5.587	GOOD
GE13037	0.214	EMPTY
GE1303705	0.856	GOOD
GE1303714	0.381	EMPTY
GE1303721	0.148	EMPTY
GE1303728	0.415	EMPTY
GE1303738	0.087	EMPTY
GE1303748	0.193	EMPTY
GE1303767	5.455	GOOD
GE1303773	1.937	GOOD
GE1303783	0.677	GOOD
GE1303786	1.449	GOOD
GE13038	0.419	EMPTY
GE1303803	0.252	EMPTY
GE1303813	1.682	GOOD
GE1303815	1.794	GOOD
GE1303833	0.139	EMPTY
GE1303843	0.113	EMPTY
GE1303853	1.343	GOOD
GE1303863	0.139	EMPTY
GE1303871	0.019	EMPTY
GE1303885	3.582	GOOD
GE1303897	0.291	EMPTY
GE13039	3.922	GOOD
GE1303900	0.78	GOOD
GE1303910	0.704	GOOD
GE1303914	0.474	EMPTY
GE1303921	0.621	GOOD
GE1303932	16.579	GOOD
GE1303941	13.757	GOOD
GE1303951	0.113	EMPTY
GE1303959	0.245	EMPTY
GE1303967	33.024	GOOD
GE1303971	3.803	GOOD
GE1303996	1.993	GOOD
GE13040	0.08	EMPTY
GE1304005	12.645	GOOD
GE1304015	2.47	GOOD
GE1304022	0.202	EMPTY
GE1304023	0.165	EMPTY
GE1304038	0.331	EMPTY
GE1304039	0.38	EMPTY
GE1304049	0.08	EMPTY
GE1304058	1.405	GOOD
GE1304061	0.558	GOOD
GE1304068	-0.021	NEGATIVE
GE1304075	0.076	EMPTY
GE1304078	3.473	GOOD
GE1304092	4.706	GOOD
GE13041	1.116	GOOD
GE1304105	14.124	GOOD
GE1304106	0.411	EMPTY
GE1304111	0.246	EMPTY
GE1304126	0.135	EMPTY
GE1304136	0.16	EMPTY
GE1304138	0.124	EMPTY
GE1304139	3.864	GOOD
GE1304152	0.769	GOOD
GE1304156	0.14	EMPTY
GE1304164	9.124	GOOD
GE1304173	3.683	GOOD
GE1304186	0.248	EMPTY
GE1304196	2.625	GOOD
GE13042	1.148	GOOD
GE1304205	4.465	GOOD
GE1304212	22.649	GOOD
GE1304221	5.153	GOOD
GE1304225	0.264	EMPTY
GE1304231	23.297	GOOD
GE1304240	0.257	EMPTY
GE1304250	0.179	EMPTY
GE1304252	0.489	EMPTY
GE1304265	4.811	GOOD
GE1304271	0.112	EMPTY
GE1304278	0.224	EMPTY
GE1304293	0.186	EMPTY
GE1304296	-0.093	NEGATIVE
GE13043	2.935	GOOD
GE1304306	0.503	EMPTY
GE1304310	0.489	EMPTY
GE1304316	0.492	EMPTY
GE1304318	0.17	EMPTY
GE1304321	0.151	EMPTY
GE1304331	0.366	EMPTY
GE1304341	0.195	EMPTY
GE1304351	0.146	EMPTY
GE1304356	30.489	GOOD
GE1304359	37.195	GOOD
GE1304370	10.868	GOOD
GE1304373	0.228	EMPTY
GE1304375	5.857	GOOD
GE1304390	-0.019	NEGATIVE
GE13044	13.347	GOOD
GE1304401	0.411	EMPTY
GE1304410	2.827	GOOD
GE1304420	0.171	EMPTY
GE1304428	0.599	GOOD
GE1304437	0.207	EMPTY
GE1304439	1.462	GOOD
GE1304441	5.271	GOOD
GE1304452	0.34	EMPTY
GE1304455	0.127	EMPTY
GE1304464	0.359	EMPTY
GE1304474	0.287	EMPTY
GE1304484	0.979	GOOD
GE1304494	0.234	EMPTY
GE1304496	0.285	EMPTY
GE13045	3.481	GOOD
GE1304504	3.869	GOOD
GE1304512	0.186	EMPTY
GE1304524	0.322	EMPTY
GE1304528	0.158	EMPTY
GE1304535	0.449	EMPTY
GE1304538	1.395	GOOD
GE1304550	4.483	GOOD
GE1304557	0.277	EMPTY
GE1304561	0.267	EMPTY
GE1304570	0.057	EMPTY
GE1304572	0.29	EMPTY
GE1304582	0.097	EMPTY
GE1304595	0.759	GOOD
GE13046	0.419	EMPTY
GE1304605	0.609	GOOD
GE1304611	2.059	GOOD
GE1304612	4.49	GOOD
GE1304631	0.069	EMPTY
GE1304646	109.461	GOOD
GE1304654	51.542	GOOD
GE1304660	0.276	EMPTY
GE1304669	19.213	GOOD
GE1304677	8.545	GOOD
GE1304684	0.154	EMPTY
GE1304692	0.033	EMPTY
GE13047	48.774	GOOD
GE1304701	7.646	GOOD
GE1304720	2.872	GOOD
GE1304729	0.334	EMPTY
GE1304739	0.348	EMPTY
GE1304749	0.983	GOOD
GE1304760	3.802	GOOD
GE1304771	1.355	GOOD
GE1304772	2.758	GOOD
GE1304783	7.657	GOOD
GE1304789	0.383	EMPTY
GE1304798	0.248	EMPTY
GE13048	2.5	GOOD
GE1304809	10.176	GOOD
GE1304816	21.057	GOOD
GE1304826	0.417	EMPTY
GE1304832	0.367	EMPTY
GE1304842	0.357	EMPTY
GE1304863	0.153	EMPTY
GE1304877	1.158	GOOD
GE1304879	20.356	GOOD
GE1304888	3.164	GOOD
GE1304898	0.792	GOOD
GE13049	17.245	GOOD
GE1304901	21.759	GOOD
GE1304910	0.031	EMPTY
GE1304914	3.298	GOOD
GE1304919	3.542	GOOD
GE1304930	0.231	EMPTY
GE1304933	0.196	EMPTY
GE1304947	0.771	GOOD
GE1304954	2.447	GOOD
GE1304963	7.127	GOOD
GE1304971	8.141	GOOD
GE1304978	16.016	GOOD
GE1304988	0.258	EMPTY
GE1304999	7.598	GOOD
GE13050	10.236	GOOD
GE1305006	0.291	EMPTY
GE1305016	0.116	EMPTY
GE1305025	0.988	GOOD
GE1305032	0.206	EMPTY
GE1305041	4.026	GOOD
GE1305049	0.212	EMPTY
GE1305052	16.875	GOOD
GE1305063	0.514	EMPTY
GE1305073	2.307	GOOD
GE1305076	0.06	EMPTY
GE1305092	0.069	EMPTY
GE13051	1.3	GOOD
GE1305102	0.08	EMPTY
GE1305106	0.174	EMPTY
GE1305116	1.014	GOOD
GE1305121	0.233	EMPTY
GE1305124	2.007	GOOD
GE1305134	0.147	EMPTY
GE1305140	1.578	GOOD
GE1305142	1.706	GOOD
GE1305145	0.551	EMPTY
GE1305148	0.287	EMPTY
GE1305156	0.162	EMPTY
GE1305161	82.753	GOOD
GE1305171	0.57	GOOD
GE1305176	0.241	EMPTY
GE1305192	0.743	GOOD
GE13052	1.271	GOOD
GE1305202	21.839	GOOD
GE1305203	5.605	GOOD
GE1305224	0.049	EMPTY
GE1305228	0.688	GOOD
GE1305230	0.178	EMPTY
GE1305247	6.834	GOOD
GE1305256	2.353	GOOD
GE1305266	13.407	GOOD
GE1305270	0.57	GOOD
GE1305286	2.672	GOOD
GE1305296	34.804	GOOD
GE13053	10.366	GOOD
GE1305305	0.832	GOOD
GE1305315	12.188	GOOD
GE1305317	0.386	EMPTY
GE1305334	0.246	EMPTY
GE1305339	0.258	EMPTY
GE1305344	0.121	EMPTY
GE1305351	16.029	GOOD
GE1305362	1.595	GOOD
GE1305363	0.737	GOOD
GE1305370	12.412	GOOD
GE1305377	0.888	GOOD
GE1305383	0.248	EMPTY
GE1305389	0.643	GOOD
GE1305396	0.116	EMPTY
GE13054	8.587	GOOD
GE1305402	1.704	GOOD
GE1305406	0.154	EMPTY
GE1305417	4.962	GOOD
GE1305425	2.16	GOOD
GE1305435	0.799	GOOD
GE1305440	0.703	GOOD
GE1305450	0.77	GOOD
GE1305461	9.539	GOOD
GE1305470	0.877	GOOD
GE1305480	39.555	GOOD
GE1305496	0.602	GOOD
GE13055	2.441	GOOD
GE1305504	0.229	EMPTY
GE1305509	33.231	GOOD
GE1305519	0.878	GOOD
GE1305530	0.131	EMPTY
GE1305537	0.405	EMPTY
GE1305540	1.765	GOOD
GE1305560	1.632	GOOD
GE1305570	0.214	EMPTY
GE1305580	6.902	GOOD
GE1305590	0.15	EMPTY
GE1305597	4.332	GOOD
GE13056	0.824	GOOD
GE1305613	2.216	GOOD
GE1305626	1.347	GOOD
GE1305633	0.224	EMPTY
GE1305641	0.189	EMPTY
GE1305646	1.217	GOOD
GE1305659	0.096	EMPTY
GE1305669	0.185	EMPTY
GE1305675	1.07	GOOD
GE1305680	0.419	EMPTY
GE13057	30.112	GOOD
GE1305700	0.207	EMPTY
GE1305701	0.784	GOOD
GE1305718	0.179	EMPTY
GE1305728	1.354	GOOD
GE1305738	0.122	EMPTY
GE1305745	13.939	GOOD
GE1305763	0.501	GOOD
GE1305768	0.234	EMPTY
GE1305776	0.475	EMPTY
GE1305778	10.192	GOOD
GE1305788	0.35	EMPTY
GE1305798	0.214	EMPTY
GE13058	2.352	GOOD
GE1305807	2.223	GOOD
GE1305824	1.355	GOOD
GE1305830	1.833	GOOD
GE1305838	0.359	EMPTY
GE1305849	-0.012	NEGATIVE
GE1305858	1.006	GOOD
GE1305866	0.162	EMPTY
GE1305876	2.026	GOOD
GE1305889	0.163	EMPTY
GE1305893	0.32	EMPTY
GE13059	56.702	GOOD
GE1305904	4.178	GOOD
GE1305908	3.161	GOOD
GE1305917	20.005	GOOD
GE1305924	0.278	EMPTY
GE1305934	0.843	GOOD
GE1305939	0.465	EMPTY
GE1305942	3.756	GOOD
GE1305952	0.481	EMPTY
GE1305956	0.132	EMPTY
GE1305962	0.385	EMPTY
GE1305971	1.125	GOOD
GE1305981	1.223	GOOD
GE1305991	0.432	EMPTY
GE13060	3.52	GOOD
GE1306001	13.961	GOOD
GE1306010	0.07	EMPTY
GE1306011	0.229	EMPTY
GE1306025	0.142	EMPTY
GE1306044	28.244	GOOD
GE1306051	1.448	GOOD
GE1306057	0.768	GOOD
GE1306066	13.849	GOOD
GE1306077	3.666	GOOD
GE1306086	0.831	GOOD
GE1306095	5.972	GOOD
GE1306099	6.228	GOOD
GE13061	7.431	GOOD
GE1306106	56.878	GOOD
GE1306109	1.698	GOOD
GE1306119	10.565	GOOD
GE1306131	0.117	EMPTY
GE1306133	0.666	GOOD
GE1306134	2.279	GOOD
GE1306150	6.971	GOOD
GE1306162	2.117	GOOD
GE1306172	0.596	GOOD
GE1306181	0.495	EMPTY
GE1306191	0.618	GOOD
GE1306199	13.409	GOOD
GE13062	0.283	EMPTY
GE1306206	0.195	EMPTY
GE1306212	0.042	EMPTY
GE1306216	1.341	GOOD
GE1306223	0.279	EMPTY
GE1306231	0.259	EMPTY
GE1306234	0.177	EMPTY
GE1306244	0.905	GOOD
GE1306263	0.204	EMPTY
GE1306274	0.432	EMPTY
GE1306283	0.183	EMPTY
GE1306295	9.387	GOOD
GE13063	12.042	GOOD
GE1306303	172.953	GOOD
GE1306310	0.621	GOOD
GE1306319	0.053	EMPTY
GE1306339	13.454	GOOD
GE1306349	0.213	EMPTY
GE1306358	1.518	GOOD
GE1306368	1.125	GOOD
GE1306375	0.395	EMPTY
GE1306383	7.812	GOOD
GE1306389	0.193	EMPTY
GE13064	0.204	EMPTY
GE1306404	11.424	GOOD
GE1306417	0.133	EMPTY
GE1306423	0.133	EMPTY
GE1306432	0.345	EMPTY
GE1306434	0.909	GOOD
GE1306451	1.087	GOOD
GE1306468	3.088	GOOD
GE1306471	2.217	GOOD
GE1306473	1.308	GOOD
GE1306478	0.163	EMPTY
GE1306493	0.17	EMPTY
GE1306498	0.477	EMPTY
GE13065	25.499	GOOD
GE1306508	0.958	GOOD
GE1306515	0.421	EMPTY
GE1306525	0.027	EMPTY
GE1306531	2.744	GOOD
GE1306535	0.159	EMPTY
GE1306546	0.691	GOOD
GE1306551	12.756	GOOD
GE1306556	0.068	EMPTY
GE1306566	0.735	GOOD
GE1306570	0.897	GOOD
GE1306576	0.254	EMPTY
GE1306584	0.197	EMPTY
GE1306594	0.146	EMPTY
GE13066	33.374	GOOD
GE1306609	0.384	EMPTY
GE1306619	0.366	EMPTY
GE1306628	0.804	GOOD
GE1306638	1.012	GOOD
GE1306650	0.729	GOOD
GE1306654	3.285	GOOD
GE1306664	0.241	EMPTY
GE1306665	1.918	GOOD
GE1306676	0.285	EMPTY
GE1306682	2.257	GOOD
GE1306690	0.281	EMPTY
GE1306696	1.294	GOOD
GE13067	14.846	GOOD
GE1306705	0.144	EMPTY
GE1306708	0.167	EMPTY
GE1306716	2.444	GOOD
GE1306727	90.32	GOOD
GE1306736	14.811	GOOD
GE1306747	0.183	EMPTY
GE1306749	0.188	EMPTY
GE1306757	2.57	GOOD
GE1306767	0.181	EMPTY
GE1306774	1.154	GOOD
GE1306784	0.696	GOOD
GE1306792	0.165	EMPTY
GE13068	2.941	GOOD
GE1306802	1.444	GOOD
GE1306811	1.39	GOOD
GE1306821	2.396	GOOD
GE1306832	2.228	GOOD
GE1306844	0.173	EMPTY
GE1306858	10.499	GOOD
GE1306861	1.821	GOOD
GE1306871	0.16	EMPTY
GE1306882	0.17	EMPTY
GE1306884	0.074	EMPTY
GE13069	9.999	GOOD
GE13070	50.117	GOOD
GE13071	0.147	EMPTY
GE13072	0.335	EMPTY
GE13073	1.812	GOOD
GE13074	0.691	GOOD
GE13075	1.111	GOOD
GE13076	0.599	GOOD
GE13077	6.17	GOOD
GE13078	1.152	GOOD
GE13079	0.163	EMPTY
GE13080	2.535	GOOD
GE13081	11.192	GOOD
GE13082	21.327	GOOD
GE13083	3.732	GOOD
GE13084	6.685	GOOD
GE13085	0.215	EMPTY
GE13086	24.917	GOOD
GE13087	3.042	GOOD
GE13088	0.92	GOOD
GE13089	29.275	GOOD
GE13090	4.955	GOOD
GE13091	2.357	GOOD
GE13092	0.809	GOOD
GE13093	2.448	GOOD
GE13094	0.171	EMPTY
GE13095	0.239	EMPTY
GE13096	0.817	GOOD
GE13097	1.006	GOOD
GE13098	10.396	GOOD
GE13099	0.274	EMPTY
GE13100	15.91	GOOD
GE13101	0.248	EMPTY
GE13102	4.124	GOOD
GE13103	18.474	GOOD
GE13104	0.111	EMPTY
GE13105	1.673	GOOD
GE13106	3.684	GOOD
GE13107	3.996	GOOD
GE13108	0.494	EMPTY
GE13109	23.862	GOOD
GE13110	2.133	GOOD
GE13111	31.734	GOOD
GE13112	0.863	GOOD
GE13113	0.303	EMPTY
GE13114	2.629	GOOD
GE13115	2.615	GOOD
GE13116	0.41	EMPTY
GE13117	0.427	EMPTY
GE13118	182.565	GOOD
GE13119	8.255	GOOD
GE13120	0.886	GOOD
GE13121	80.791	GOOD
GE13122	50.53	GOOD
GE13123	0.125	EMPTY
GE13124	1.658	GOOD
GE13125	23.814	GOOD
GE13126	0.455	EMPTY
GE13127	0.853	GOOD
GE13128	0.118	EMPTY
GE13129	6.262	GOOD
GE13130	0.146	EMPTY
GE13131	16.308	GOOD
GE13132	0.19	EMPTY
GE13133	12.164	GOOD
GE13134	5.55	GOOD
GE13135	1.271	GOOD
GE13136	1.544	GOOD
GE13137	1.779	GOOD
GE13138	4.797	GOOD
GE13139	63.789	GOOD
GE13140	-0.015	NEGATIVE
GE13141	39.153	GOOD
GE13142	3.238	GOOD
GE13143	0.184	EMPTY
GE13144	12.51	GOOD
GE13145	0.058	EMPTY
GE13146	3.91	GOOD
GE13147	12.603	GOOD
GE13148	7.15	GOOD
GE13149	6.47	GOOD
GE13150	2.039	GOOD
GE13151	0.535	EMPTY
GE13152	8.253	GOOD
GE13153	3.89	GOOD
GE13154	1.271	GOOD
GE13155	2.873	GOOD
GE13156	0.504	EMPTY
GE13157	13.711	GOOD
GE13158	0.447	EMPTY
GE13159	0.061	EMPTY
GE13160	4.72	GOOD
GE13161	4.635	GOOD
GE13162	4.188	GOOD
GE13163	1.382	GOOD
GE13164	1.042	GOOD
GE13165	1.534	GOOD
GE13166	0.386	EMPTY
GE13167	19.712	GOOD
GE13168	0.198	EMPTY
GE13169	7.246	GOOD
GE13170	0.75	GOOD
GE13171	2.776	GOOD
GE13172	4.144	GOOD
GE13173	9.657	GOOD
GE13174	0.565	EMPTY
GE13175	1.089	GOOD
GE13176	12.55	GOOD
GE13177	67.116	GOOD
GE13178	4.38	GOOD
GE13179	0.235	EMPTY
GE13180	0.82	GOOD
GE13181	0.755	GOOD
GE13182	0.418	EMPTY
GE13183	0.416	EMPTY
GE13184	0.48	EMPTY
GE13185	1.791	GOOD
GE13186	5.714	GOOD
GE13187	5.241	GOOD
GE13188	1.849	GOOD
GE13189	2.293	GOOD
GE13190	5.938	GOOD
GE13191	2.019	GOOD
GE13192	0.142	EMPTY
GE13193	2.527	GOOD
GE13194	0.772	GOOD
GE13195	3.03	GOOD
GE13196	1.056	GOOD
GE13197	2.162	GOOD
GE13198	40.979	GOOD
GE13199	0.267	EMPTY
GE13200	1.287	GOOD
GE13201	1.766	GOOD
GE13202	0.41	EMPTY
GE13203	5.686	GOOD
GE13204	1.788	GOOD
GE13205	4.125	GOOD
GE13206	0.298	EMPTY
GE13207	0.32	EMPTY
GE13208	4.362	GOOD
GE13209	2.544	GOOD
GE13210	0.84	GOOD
GE13211	8.781	GOOD
GE13212	61.6	GOOD
GE13213	0.422	EMPTY
GE13214	0.154	EMPTY
GE13215	0.169	EMPTY
GE13216	0.134	EMPTY
GE13217	1.215	GOOD
GE13218	0.182	EMPTY
GE13219	37.15	GOOD
GE13220	6.978	GOOD
GE13221	0.854	GOOD
GE13222	5.851	GOOD
GE13223	0.197	EMPTY
GE13224	1.827	POOR
GE13225	5.424	GOOD
GE13226	1.774	GOOD
GE13227	NA	MSR
GE13228	1.031	GOOD
GE13229	0.611	GOOD
GE13230	1.982	GOOD
GE13231	22.986	GOOD
GE13232	0.256	EMPTY
GE13233	0.607	EMPTY
GE13234	3.243	GOOD
GE13235	6.778	GOOD
GE13236	9.622	GOOD
GE13237	3.669	GOOD
GE13238	38.593	GOOD
GE13239	1.048	GOOD
GE13240	0.511	EMPTY
GE13241	33.445	GOOD
GE13242	3.197	GOOD
GE13243	0.191	EMPTY
GE13244	4.626	GOOD
GE13245	1.087	GOOD
GE13246	2.056	POOR
GE13247	0.255	EMPTY
GE13248	19.604	GOOD
GE13249	0.231	EMPTY
GE13250	2.092	GOOD
GE13251	1.382	GOOD
GE13252	0.35	EMPTY
GE13253	6.184	GOOD
GE13254	0.136	EMPTY
GE13255	5.685	GOOD
GE13256	1.035	GOOD
GE13257	0.304	EMPTY
GE13258	5.558	GOOD
GE13259	0.167	EMPTY
GE13260	5.224	GOOD
GE13261	1.391	POOR
GE13262	0.184	EMPTY
GE13263	27.399	GOOD
GE13264	1.76	GOOD
GE13265	5.626	GOOD
GE13266	22.51	GOOD
GE13267	1.207	GOOD
GE13268	1.458	GOOD
GE13269	0.036	EMPTY
GE13270	0.856	GOOD
GE13271	4.81	GOOD
GE13272	124.645	GOOD
GE13273	2.894	GOOD
GE13274	0.917	EMPTY
GE13275	0.408	EMPTY
GE13276	0.209	EMPTY
GE13277	5.333	GOOD
GE13278	0.629	GOOD
GE13279	0.324	EMPTY
GE13280	1.708	GOOD
GE13281	14.75	GOOD
GE13282	8.282	GOOD
GE13283	0.932	GOOD
GE13284	0.162	EMPTY
GE13285	0.281	EMPTY
GE13286	57.512	GOOD
GE13287	0.989	GOOD
GE13288	0.107	EMPTY
GE13289	4.111	GOOD
GE13290	3.525	GOOD
GE13291	-0.006	NEGATIVE
GE13292	0.184	EMPTY
GE13293	0.483	EMPTY
GE13294	0.6	GOOD
GE13295	0.133	EMPTY
GE13296	1.643	GOOD
GE13297	28.522	GOOD
GE13298	0.106	EMPTY
GE13299	6.409	GOOD
GE13300	0.04	EMPTY
GE13301	2.182	GOOD
GE13302	0.237	EMPTY
GE13303	0.202	EMPTY
GE13304	55.359	GOOD
GE13305	1.002	GOOD
GE13306	2.905	GOOD
GE13307	0.981	GOOD
GE13308	1.137	GOOD
GE13309	1.036	GOOD
GE13310	30.791	GOOD
GE13311	2.728	GOOD
GE13312	0.152	EMPTY
GE13313	0.23	EMPTY
GE13314	0.083	EMPTY
GE13315	9.195	GOOD
GE13316	0.421	EMPTY
GE13317	2.268	GOOD
GE13318	0.054	EMPTY
GE13319	47.462	GOOD
GE13320	0.813	GOOD
GE13321	1.194	GOOD
GE13322	43.961	GOOD
GE13323	0.323	EMPTY
GE13324	0.279	EMPTY
GE13325	2.61	GOOD
GE13326	24.63	POOR
GE13327	0.11	EMPTY
GE13328	6.347	GOOD
GE13329	12.697	GOOD
GE13330	88.308	GOOD
GE13331	2.793	GOOD
GE13332	0.846	GOOD
GE13333	18.574	GOOD
GE13334	0.078	EMPTY
GE13335	0.657	GOOD
GE13336	3.365	GOOD
GE13337	0.274	EMPTY
GE13338	3.26	GOOD
GE13339	12.519	GOOD
GE13340	0.326	EMPTY
GE13341	0.134	EMPTY
GE13342	0.449	EMPTY
GE13343	1.75	GOOD
GE13344	1.255	GOOD
GE13345	4.866	GOOD
GE13346	0.156	EMPTY
GE13347	0.207	EMPTY
GE13348	0.851	GOOD
GE13349	12.932	GOOD
GE13350	0.17	EMPTY
GE13351	10.357	GOOD
GE13352	6.671	GOOD
GE13353	73.214	GOOD
GE13354	48.332	GOOD
GE13355	0.854	GOOD
GE13356	19.017	POOR
GE13357	5.788	GOOD
GE13358	0.157	EMPTY
GE13359	2.388	GOOD
GE13360	14.588	GOOD
GE13361	2.023	GOOD
GE13362	14.108	GOOD
GE13363	0.488	EMPTY
GE13364	4.238	GOOD
GE13365	0.963	GOOD
GE13366	1.649	GOOD
GE13367	0.362	EMPTY
GE13368	51.041	GOOD
GE13369	2.232	GOOD
GE13370	0.564	EMPTY
GE13371	0.349	EMPTY
GE13372	0.249	EMPTY
GE13373	0.144	EMPTY
GE13374	0.592	GOOD
GE13375	1.275	GOOD
GE13376	0.635	GOOD
GE13377	0.414	EMPTY
GE13378	0.674	GOOD
GE13379	24.773	GOOD
GE13380	0.105	EMPTY
GE13381	1.087	GOOD
GE13382	1.058	GOOD
GE13383	32.069	GOOD
GE13384	2.568	GOOD
GE13385	7.897	GOOD
GE13386	0.198	EMPTY
GE13387	24.209	GOOD
GE13388	12.819	GOOD
GE13389	27.274	GOOD
GE13390	8.23	GOOD
GE13391	0.031	EMPTY
GE13392	2.18	GOOD
GE13393	3.945	GOOD
GE13394	3.198	GOOD
GE13395	0.508	EMPTY
GE13396	0.809	GOOD
GE13397	2.753	GOOD
GE13398	1.223	GOOD
GE13399	1.929	GOOD
GE13400	20.672	GOOD
GE13401	7.182	GOOD
GE13402	72.619	GOOD
GE13403	0.877	GOOD
GE13404	1.285	GOOD
GE13405	9.732	GOOD
GE13406	0.212	EMPTY
GE13407	2.096	GOOD
GE13408	0.354	EMPTY
GE13409	0.322	EMPTY
GE13410	38.319	GOOD
GE13411	0.772	GOOD
GE13412	1.825	GOOD
GE13413	31.154	GOOD
GE13414	8.013	GOOD
GE13415	0.069	EMPTY
GE13416	16.374	GOOD
GE13417	0.271	EMPTY
GE13418	10.595	GOOD
GE13419	0.125	EMPTY
GE13420	1.196	GOOD
GE13421	0.765	GOOD
GE13422	3.64	GOOD
GE13423	0.404	EMPTY
GE13424	0.657	GOOD
GE13425	1.854	GOOD
GE13426	2.133	GOOD
GE13427	1.358	GOOD
GE13428	0.078	EMPTY
GE13429	1.736	GOOD
GE13430	30.86	GOOD
GE13431	0.286	EMPTY
GE13432	4.426	GOOD
GE13433	0.395	EMPTY
GE13434	0.6	GOOD
GE13435	0.444	EMPTY
GE13436	0.196	EMPTY
GE13437	0.234	EMPTY
GE13438	160.994	GOOD
GE13439	1.923	GOOD
GE13440	4.146	GOOD
GE13441	16.865	GOOD
GE13442	1.138	GOOD
GE13443	0.437	EMPTY
GE13444	81.418	GOOD
GE13445	0.162	EMPTY
GE13446	3.191	GOOD
GE13447	8.127	GOOD
GE13448	0.385	EMPTY
GE13449	0.753	GOOD
GE13450	38.427	GOOD
GE13451	0.617	GOOD
GE13452	NA	MSR
GE13453	0.092	EMPTY
GE13454	0.206	EMPTY
GE13455	0.357	EMPTY
GE13456	3.647	GOOD
GE13457	1.358	GOOD
GE13458	0.883	GOOD
GE13459	2.942	GOOD
GE13460	0.23	EMPTY
GE13461	3.273	GOOD
GE13462	3.956	GOOD
GE13463	0.527	GOOD
GE13464	2.895	GOOD
GE13465	0.068	EMPTY
GE13466	0.45	EMPTY
GE13467	0.044	EMPTY
GE13468	2.603	GOOD
GE13469	58.735	GOOD
GE13470	1.248	GOOD
GE13471	0.696	GOOD
GE13472	7.554	GOOD
GE13473	0.891	GOOD
GE13474	5.15	GOOD
GE13475	10.953	GOOD
GE13476	3.473	GOOD
GE13477	47.056	GOOD
GE13478	0.461	EMPTY
GE13479	4.202	GOOD
GE13480	33.308	GOOD
GE13481	1.948	GOOD
GE13482	0.916	GOOD
GE13483	8.156	GOOD
GE13484	1.647	GOOD
GE13485	4.955	GOOD
GE13486	16.196	GOOD
GE13487	0.049	EMPTY
GE13488	10.076	GOOD
GE13489	1.899	GOOD
GE13490	0.307	EMPTY
GE13491	0.336	EMPTY
GE13492	2.112	GOOD
GE13493	1.556	GOOD
GE13494	0.791	GOOD
GE13495	14.229	GOOD
GE13496	0.22	EMPTY
GE13497	0.614	GOOD
GE13498	0.345	EMPTY
GE13499	5.407	GOOD
GE13500	0.281	EMPTY
GE13501	0.278	EMPTY
GE13502	12.165	GOOD
GE13503	1.064	GOOD
GE13504	6.897	GOOD
GE13505	0.075	EMPTY
GE13506	0.347	EMPTY
GE13507	1.484	GOOD
GE13508	1.5	GOOD
GE13509	0.1	EMPTY
GE13510	0.039	EMPTY
GE13511	1.572	GOOD
GE13512	0.904	GOOD
GE13513	80.781	GOOD
GE13514	27.237	GOOD
GE13515	NA	MSR
GE13516	0.207	EMPTY
GE13517	16.531	GOOD
GE13518	7.223	GOOD
GE13519	11.15	GOOD
