Reporter Identifier	T00275905 normalised intensity	T00275905 quality flag
GE1142482	1.087	GOOD
GE1142505	0.863	GOOD
GE1142519	0.57	GOOD
GE1142526	2.085	GOOD
GE1142534	0.143	EMPTY
GE1142562	5.21	GOOD
GE1142575	1.113	GOOD
GE1142579	0.117	EMPTY
GE1142594	0.476	GOOD
GE1142600	0.057	EMPTY
GE1142601	0.18	EMPTY
GE1142612	1	GOOD
GE1142614	2.116	GOOD
GE1142617	0.655	GOOD
GE1142618	1.663	GOOD
GE1142619	0.573	GOOD
GE1142623	0.129	EMPTY
GE1142648	0.232	EMPTY
GE1142652	1.268	GOOD
GE1142655	27.611	GOOD
GE1142660	0.575	GOOD
GE1142664	2.028	GOOD
GE1142665	0.168	EMPTY
GE1142677	1.621	GOOD
GE1142685	0.109	EMPTY
GE1142696	0.046	EMPTY
GE1142724	7.901	GOOD
GE1142741	0.564	GOOD
GE1142745	0.019	EMPTY
GE1142746	0.122	EMPTY
GE1142757	0.273	EMPTY
GE1142762	21.566	GOOD
GE1142780	0.125	EMPTY
GE1142794	1.304	GOOD
GE1142798	3.88	GOOD
GE1142814	0.46	GOOD
GE1142830	0.228	EMPTY
GE1142835	0.128	EMPTY
GE1142839	0.184	EMPTY
GE1142856	0.18	EMPTY
GE1142860	20.584	GOOD
GE1142862	0.187	EMPTY
GE1142882	1.072	GOOD
GE1142891	0.126	EMPTY
GE1142894	0.177	EMPTY
GE1142898	0.158	EMPTY
GE1142901	2.474	GOOD
GE1142911	0.094	EMPTY
GE1142917	2.695	GOOD
GE1142963	0.037	EMPTY
GE1142974	5.226	GOOD
GE1142976	0.185	EMPTY
GE1142978	8.893	GOOD
GE1142983	0.167	EMPTY
GE1142994	0.131	EMPTY
GE1142995	1.321	GOOD
GE1143012	0.079	EMPTY
GE1143018	0.195	EMPTY
GE1143023	0.144	EMPTY
GE1143035	37.237	GOOD
GE1143044	0.004	EMPTY
GE1143046	3.208	GOOD
GE1143048	0.438	GOOD
GE1143065	0.302	EMPTY
GE1143070	0.039	EMPTY
GE1143073	0.059	EMPTY
GE1143078	0.35	EMPTY
GE1143084	0.099	EMPTY
GE1143087	0.134	EMPTY
GE1143090	0.678	GOOD
GE1143098	0.474	GOOD
GE1143113	0.298	EMPTY
GE1143116	0.171	EMPTY
GE1143117	0.212	EMPTY
GE1143119	0.274	EMPTY
GE1143125	0.715	GOOD
GE1143130	NA	MSR
GE1143148	0.244	EMPTY
GE1143150	0.177	EMPTY
GE1143151	1.48	GOOD
GE1143160	0.924	GOOD
GE1143161	0.119	EMPTY
GE1143183	0.226	EMPTY
GE1143188	0.58	GOOD
GE1143189	1.303	GOOD
GE1143204	0.135	EMPTY
GE1143228	0.017	EMPTY
GE1143231	0.085	EMPTY
GE1143234	0.313	EMPTY
GE1143250	0.094	EMPTY
GE1143257	28.027	GOOD
GE1143261	1.548	GOOD
GE1143269	12.483	GOOD
GE1143272	0.263	EMPTY
GE1143281	0.036	EMPTY
GE1143282	98.03	GOOD
GE1143288	0.129	EMPTY
GE1143292	NA	MSR
GE1143293	0.214	EMPTY
GE1143303	15.806	GOOD
GE1143313	0.123	EMPTY
GE1143319	0.018	EMPTY
GE1143320	0.345	EMPTY
GE1143333	4.459	GOOD
GE1143358	49.497	GOOD
GE1143391	0.166	EMPTY
GE1143393	0.135	EMPTY
GE1143396	1.1	GOOD
GE1143397	0.13	EMPTY
GE1143408	0.329	EMPTY
GE1143431	4.635	GOOD
GE1143438	0.688	GOOD
GE1143441	0.108	EMPTY
GE1143489	1.576	GOOD
GE1143503	0.246	EMPTY
GE1143518	0.77	GOOD
GE1143524	0.151	EMPTY
GE1143527	6.537	GOOD
GE1143536	39.206	GOOD
GE1143538	0.244	EMPTY
GE1143543	0.205	EMPTY
GE1143548	0.587	GOOD
GE1143559	0.104	EMPTY
GE1143579	0.167	EMPTY
GE1143586	0.461	GOOD
GE1143600	1.974	GOOD
GE1143608	0.235	EMPTY
GE1143627	3.521	GOOD
GE1143632	22.37	GOOD
GE1143640	15.245	GOOD
GE1143646	1.435	GOOD
GE1143650	0.059	EMPTY
GE1143654	8.02	GOOD
GE1143656	1.494	GOOD
GE1143659	0.207	EMPTY
GE1143679	2.069	GOOD
GE1143681	0.004	EMPTY
GE1143684	0.295	EMPTY
GE1143685	1.254	GOOD
GE1143690	0.198	EMPTY
GE1143693	0.472	GOOD
GE1143700	0.496	GOOD
GE1143703	1.265	GOOD
GE1143706	2.457	GOOD
GE1143718	0.939	GOOD
GE1143733	0.399	EMPTY
GE1143740	2.944	GOOD
GE1143744	5.483	GOOD
GE1143747	0.215	EMPTY
GE1143753	3.02	GOOD
GE1143757	0.192	EMPTY
GE1143772	2.265	GOOD
GE1143805	0.133	EMPTY
GE1143808	0.512	GOOD
GE1143815	0.113	EMPTY
GE1143831	0.117	EMPTY
GE1143852	0.093	EMPTY
GE1143859	0.132	EMPTY
GE1143862	0.579	GOOD
GE1143868	1.085	GOOD
GE1143869	4.929	GOOD
GE1143889	11.525	GOOD
GE1143896	35.508	GOOD
GE1143898	0.317	EMPTY
GE1143904	0.824	GOOD
GE1143908	1.355	GOOD
GE1143929	0.137	EMPTY
GE1143935	2.57	GOOD
GE1143942	0.095	EMPTY
GE1143951	3.329	GOOD
GE1143957	0.122	EMPTY
GE1143968	0.419	EMPTY
GE1143969	0.244	EMPTY
GE1143988	0.236	EMPTY
GE1143991	0.081	EMPTY
GE1143998	0.773	GOOD
GE1143999	10.953	GOOD
GE1144003	0.352	EMPTY
GE1144010	0.025	EMPTY
GE1144015	8.1	GOOD
GE1144023	10.1	GOOD
GE1144029	1.642	GOOD
GE1144042	1.148	GOOD
GE1144048	0.084	EMPTY
GE1144061	11.017	GOOD
GE1144092	0.641	GOOD
GE1144096	0.196	EMPTY
GE1144099	13.251	GOOD
GE1144100	0.052	EMPTY
GE1144101	1.46	GOOD
GE1144115	1.55	GOOD
GE1144141	0.201	EMPTY
GE1144142	0.509	GOOD
GE1144143	0.055	EMPTY
GE1144149	0.091	EMPTY
GE1144160	0.453	EMPTY
GE1144177	1.442	GOOD
GE1144184	0.07	EMPTY
GE1144186	1.239	GOOD
GE1144200	1.746	GOOD
GE1144201	0.332	EMPTY
GE1144205	0.515	GOOD
GE1144233	18.875	GOOD
GE1144242	0.234	EMPTY
GE1144249	0.225	EMPTY
GE1144267	0.932	GOOD
GE1144272	25.878	GOOD
GE1144276	1.171	GOOD
GE1144278	21.834	GOOD
GE1144283	1.026	GOOD
GE1144290	2.053	GOOD
GE1144299	4.174	GOOD
GE1144323	2.741	GOOD
GE1144331	1.151	GOOD
GE1144332	0.995	GOOD
GE1144337	5.909	GOOD
GE1144338	0.486	GOOD
GE1144347	0.748	GOOD
GE1144372	0.142	EMPTY
GE1144374	25.717	GOOD
GE1144392	0.681	GOOD
GE1144396	0.606	GOOD
GE1144404	0.675	GOOD
GE1144405	7.864	GOOD
GE1144418	0.035	EMPTY
GE1144435	2.612	GOOD
GE1144440	0.061	EMPTY
GE1144456	0.366	EMPTY
GE1144457	12.339	GOOD
GE1144462	2.69	GOOD
GE1144492	12.096	GOOD
GE1144505	1.44	GOOD
GE1144511	0.228	EMPTY
GE1144517	1.064	GOOD
GE1144518	1.814	GOOD
GE1144523	0.099	EMPTY
GE1144531	0.351	EMPTY
GE1144547	29.801	GOOD
GE1144552	0.2	EMPTY
GE1144553	0.093	EMPTY
GE1144565	0.33	EMPTY
GE1144572	1.568	GOOD
GE1144579	0.025	EMPTY
GE1144583	0.663	GOOD
GE1144591	0.898	GOOD
GE1144592	1.35	GOOD
GE1144598	0.678	GOOD
GE1144599	1.943	GOOD
GE1144616	0.239	EMPTY
GE1144634	0.119	EMPTY
GE1144640	2.543	GOOD
GE1144647	1.542	GOOD
GE1144664	0.187	EMPTY
GE1144665	9.587	GOOD
GE1144667	3.166	GOOD
GE1144669	0.375	EMPTY
GE1144674	0.064	EMPTY
GE1144680	13.108	GOOD
GE1144682	0.27	EMPTY
GE1144686	1.671	GOOD
GE1144695	0.084	EMPTY
GE1144699	3.962	GOOD
GE1144701	6.755	GOOD
GE1144706	1.08	GOOD
GE1144718	35.791	GOOD
GE1144735	1.732	GOOD
GE1144739	0.239	EMPTY
GE1144764	2.49	GOOD
GE1144767	9.386	GOOD
GE1144769	0.517	GOOD
GE1144772	0.147	EMPTY
GE1144792	0.776	GOOD
GE1144799	1.156	GOOD
GE1144827	0.187	EMPTY
GE1144828	0.482	GOOD
GE1144831	0.198	EMPTY
GE1144861	0.954	GOOD
GE1144869	12.409	GOOD
GE1144874	1.646	GOOD
GE1144878	2.614	GOOD
GE1144882	0.976	GOOD
GE1144887	0.942	GOOD
GE1144902	15.304	GOOD
GE1144903	0.457	EMPTY
GE1144909	2.409	GOOD
GE1144916	0.129	EMPTY
GE1144919	0.182	EMPTY
GE1144920	4.237	GOOD
GE1144931	0.522	GOOD
GE1144953	0.278	EMPTY
GE1144955	5.234	GOOD
GE1144969	4.467	GOOD
GE1144970	0.012	EMPTY
GE1144977	0.109	EMPTY
GE1144981	0.6	GOOD
GE1144992	0.053	EMPTY
GE1144999	0.098	EMPTY
GE1145000	0.486	GOOD
GE1145012	3.147	GOOD
GE1145023	5.247	GOOD
GE1145026	0.083	EMPTY
GE1145027	0.094	EMPTY
GE1145043	0.195	EMPTY
GE1145044	0.148	EMPTY
GE1145063	0.031	EMPTY
GE1145076	2.066	GOOD
GE1145081	1.228	GOOD
GE1145090	6.858	GOOD
GE1145096	0.213	EMPTY
GE1145099	1.436	GOOD
GE1145127	4.288	GOOD
GE1145132	0.346	EMPTY
GE1145146	0.425	EMPTY
GE1145147	0.281	EMPTY
GE1145166	0.665	GOOD
GE1145174	0.628	GOOD
GE1145175	3.566	GOOD
GE1145181	5.18	GOOD
GE1145183	0.056	EMPTY
GE1145218	0.256	EMPTY
GE1145233	0.37	EMPTY
GE1145235	0.154	EMPTY
GE1145244	0.195	EMPTY
GE1145255	21.736	GOOD
GE1145256	0.129	EMPTY
GE1145259	0.095	EMPTY
GE1145271	0.053	EMPTY
GE1145278	0.178	EMPTY
GE1145291	11.679	GOOD
GE1145293	0.242	EMPTY
GE1145295	14.551	GOOD
GE1145306	0.105	EMPTY
GE1145322	0.478	GOOD
GE1145327	39.696	GOOD
GE1145336	3.521	GOOD
GE1145339	17.3	GOOD
GE1145350	2.582	GOOD
GE1145352	1.55	GOOD
GE1145357	4.26	GOOD
GE1145359	0.049	EMPTY
GE1145368	0.075	EMPTY
GE1145371	0.168	EMPTY
GE1145373	0.073	EMPTY
GE1145389	5.602	GOOD
GE1145392	1.231	GOOD
GE1145394	0.298	EMPTY
GE1145400	0.298	EMPTY
GE1145422	0.98	GOOD
GE1145429	10.46	GOOD
GE1145436	0.382	GOOD
GE1145450	0.102	EMPTY
GE1145457	1.236	GOOD
GE1145460	0.146	EMPTY
GE1145462	0.069	EMPTY
GE1145463	0.096	EMPTY
GE1145470	0.532	GOOD
GE1145483	0.196	EMPTY
GE1145523	0.594	GOOD
GE1145537	0.675	GOOD
GE1145539	0.143	EMPTY
GE1145541	2.834	GOOD
GE1145555	0.746	GOOD
GE1145557	0.071	EMPTY
GE1145571	0.181	EMPTY
GE1145573	0.092	EMPTY
GE1145582	0.557	GOOD
GE1145587	12.722	GOOD
GE1145607	4.817	GOOD
GE1145620	1.555	GOOD
GE1145622	1.828	GOOD
GE1145629	0.128	EMPTY
GE1145638	0.067	EMPTY
GE1145639	1.307	GOOD
GE1145641	3.791	GOOD
GE1145645	18.052	GOOD
GE1145653	0.19	EMPTY
GE1145656	1.365	GOOD
GE1145669	0.751	GOOD
GE1145670	8.485	GOOD
GE1145681	0.121	EMPTY
GE1145688	5.448	GOOD
GE1145689	0.532	GOOD
GE1145690	3.301	GOOD
GE1145702	0.419	EMPTY
GE1145708	0.053	EMPTY
GE1145732	1.634	GOOD
GE1145741	0.941	GOOD
GE1145755	1.316	GOOD
GE1145761	0.613	GOOD
GE1145777	NA	MSR
GE1145795	4.744	GOOD
GE1145797	25.559	GOOD
GE1145798	1.92	GOOD
GE1145823	0.136	EMPTY
GE1145837	3.61	GOOD
GE1145838	4.783	GOOD
GE1145854	0.107	EMPTY
GE1145858	5.075	GOOD
GE1145859	0.519	GOOD
GE1145862	0.318	EMPTY
GE1145875	0.172	EMPTY
GE1145881	0.232	EMPTY
GE1145891	0.484	GOOD
GE1145893	0.082	EMPTY
GE1145910	2.719	GOOD
GE1145913	0.12	EMPTY
GE1145916	0.248	EMPTY
GE1145930	0.21	EMPTY
GE1145931	0.54	GOOD
GE1145941	0.125	EMPTY
GE1145951	0.084	EMPTY
GE1145957	1.029	GOOD
GE1145963	0.103	EMPTY
GE1145965	9.356	GOOD
GE1145981	7.481	GOOD
GE1145991	0.094	EMPTY
GE1146004	3.217	GOOD
GE1146009	0.14	EMPTY
GE1146014	0.762	GOOD
GE1146026	0.181	EMPTY
GE1146030	32.955	GOOD
GE1146041	0.719	GOOD
GE1146046	1.284	GOOD
GE1146069	1.856	GOOD
GE1146080	0.016	EMPTY
GE1146105	8.202	GOOD
GE1146115	0.076	EMPTY
GE1146125	0.108	EMPTY
GE1146129	0.132	EMPTY
GE1146131	0.332	EMPTY
GE1146138	0.119	EMPTY
GE1146149	0.051	EMPTY
GE1146162	0.218	EMPTY
GE1146167	0.281	EMPTY
GE1146173	5.122	GOOD
GE1146178	13.435	GOOD
GE1146201	0.528	GOOD
GE1146203	39.212	GOOD
GE1146212	0.135	EMPTY
GE1146213	6.392	GOOD
GE1146236	0.195	EMPTY
GE1146246	0.102	EMPTY
GE1146250	0.091	EMPTY
GE1146258	0.379	EMPTY
GE1146260	0.5	GOOD
GE1146275	0.982	GOOD
GE1146282	0.228	EMPTY
GE1146283	0.229	EMPTY
GE1146287	0.203	EMPTY
GE1146294	7.895	GOOD
GE1146314	0.33	EMPTY
GE1146317	0.719	GOOD
GE1146331	-0.012	NEGATIVE
GE1146335	4.95	GOOD
GE1146354	0.939	GOOD
GE1146357	0.127	EMPTY
GE1146362	2.062	GOOD
GE1146368	2.667	GOOD
GE1146386	0.239	EMPTY
GE1146397	0.146	EMPTY
GE1146400	0.283	EMPTY
GE1146423	0.179	EMPTY
GE1146427	0.637	GOOD
GE1146442	0.474	GOOD
GE1146452	5.657	GOOD
GE1146465	0.152	EMPTY
GE1146468	0.191	EMPTY
GE1146476	3.025	GOOD
GE1146487	0.346	EMPTY
GE1146508	0.141	EMPTY
GE1146511	0.322	EMPTY
GE1146516	3.089	GOOD
GE1146519	0.138	EMPTY
GE1146524	0.203	EMPTY
GE1146531	0.199	EMPTY
GE1146540	0.222	EMPTY
GE1146544	2.563	GOOD
GE1146558	0.395	EMPTY
GE1146561	13.565	GOOD
GE1146574	0.722	GOOD
GE1146578	0.08	EMPTY
GE1146581	-0.084	NEGATIVE
GE1146587	2.532	GOOD
GE1146597	0.105	EMPTY
GE1146599	0.154	EMPTY
GE1146604	2.655	GOOD
GE1146634	0.829	GOOD
GE1146635	0.234	EMPTY
GE1146663	0.192	EMPTY
GE1146669	0.451	GOOD
GE1146679	5.838	GOOD
GE1146682	0.167	EMPTY
GE1146698	0.177	EMPTY
GE1146702	0.419	EMPTY
GE1146705	24.16	GOOD
GE1146706	0.101	EMPTY
GE1146725	0.217	EMPTY
GE1146728	2.76	GOOD
GE1146729	0.065	EMPTY
GE1146736	15.985	GOOD
GE1146737	0.274	EMPTY
GE1146740	0.486	GOOD
GE1146744	4.618	GOOD
GE1146767	1.887	GOOD
GE1146792	0.005	EMPTY
GE1146806	3.974	GOOD
GE1146809	0.115	EMPTY
GE1146832	0.04	EMPTY
GE1146850	8.819	GOOD
GE1146865	0.118	EMPTY
GE1146866	0.722	GOOD
GE1146870	0.118	EMPTY
GE1146876	7.334	GOOD
GE1146891	1.011	GOOD
GE1146896	1.896	GOOD
GE1146901	5.407	GOOD
GE1146909	0.056	EMPTY
GE1146916	0.152	EMPTY
GE1146928	0.378	EMPTY
GE1146936	0.145	EMPTY
GE1146957	0.328	EMPTY
GE1146961	13.18	GOOD
GE1146964	0.361	EMPTY
GE1146973	42.505	GOOD
GE1146987	0.129	EMPTY
GE1146989	100.244	GOOD
GE1147007	2.416	GOOD
GE1147015	0.241	EMPTY
GE1147016	4.378	GOOD
GE1147029	0.805	GOOD
GE1147035	0.279	EMPTY
GE1147049	0.575	GOOD
GE1147050	7.687	GOOD
GE1147051	12.473	GOOD
GE1147059	0.183	EMPTY
GE1147067	0.155	EMPTY
GE1147074	0.244	EMPTY
GE1147081	0.704	GOOD
GE1147085	6.485	GOOD
GE1147105	0.241	EMPTY
GE1147109	0.546	GOOD
GE1147116	4.19	GOOD
GE1147125	4.666	GOOD
GE1147137	0.702	GOOD
GE1147141	0.705	GOOD
GE1147151	1.503	GOOD
GE1147155	1.482	GOOD
GE1147162	0.143	EMPTY
GE1147163	0.94	GOOD
GE1147170	0.97	GOOD
GE1147185	0.611	GOOD
GE1147202	8.289	GOOD
GE1147211	0.622	GOOD
GE1147216	0.248	EMPTY
GE1147228	0.446	EMPTY
GE1147235	5.33	GOOD
GE1147254	21.907	GOOD
GE1147263	0.063	EMPTY
GE1147278	7.756	GOOD
GE1147288	185.535	GOOD
GE1147304	0.107	EMPTY
GE1147309	8.072	GOOD
GE1147317	0.855	GOOD
GE1147322	0.1	EMPTY
GE1147332	3.535	GOOD
GE1147343	0.131	EMPTY
GE1147347	2.5	GOOD
GE1147353	0.528	GOOD
GE1147357	0.291	EMPTY
GE1147375	11.403	GOOD
GE1147378	0.103	EMPTY
GE1147382	0.021	EMPTY
GE1147390	0.204	EMPTY
GE1147395	1.515	GOOD
GE1147396	7.215	GOOD
GE1147399	4.785	GOOD
GE1147409	0.13	EMPTY
GE1147422	0.633	GOOD
GE1147441	0.191	EMPTY
GE1147442	0.096	EMPTY
GE1147449	0.072	EMPTY
GE1147453	0.662	GOOD
GE1147454	0.022	EMPTY
GE1147458	0.865	GOOD
GE1147470	0.364	EMPTY
GE1147487	0.161	EMPTY
GE1147488	0.516	GOOD
GE1147500	0.158	EMPTY
GE1147502	0.011	EMPTY
GE1147515	2.067	GOOD
GE1147532	1.157	GOOD
GE1147551	0.195	EMPTY
GE1147559	0.749	GOOD
GE1147560	2.675	GOOD
GE1147581	0.415	EMPTY
GE1147582	0.112	EMPTY
GE1147586	0.241	EMPTY
GE1147611	0.36	EMPTY
GE1147622	0.71	GOOD
GE1147626	5.038	GOOD
GE1147635	3.209	GOOD
GE1147649	3.083	GOOD
GE1147650	0.347	EMPTY
GE1147676	1.944	GOOD
GE1147697	0.427	GOOD
GE1147699	1.904	GOOD
GE1147710	0.109	EMPTY
GE1147724	0.883	GOOD
GE1147728	0.317	EMPTY
GE1147732	2.855	GOOD
GE1147734	9.767	GOOD
GE1147735	11.638	GOOD
GE1147742	4.942	GOOD
GE1147745	13.23	GOOD
GE1147752	1.196	GOOD
GE1147766	0.156	EMPTY
GE1147767	0.985	GOOD
GE1147773	0.126	EMPTY
GE1147798	0.342	EMPTY
GE1147805	0.825	GOOD
GE1147817	0.578	GOOD
GE1147820	2.909	GOOD
GE1147821	0.307	EMPTY
GE1147824	1.117	GOOD
GE1147846	0.212	EMPTY
GE1147856	0.1	EMPTY
GE1147858	0.093	EMPTY
GE1147865	2.822	GOOD
GE1147891	0.586	GOOD
GE1147902	2.011	GOOD
GE1147904	2.201	GOOD
GE1147905	1.038	GOOD
GE1147915	0.936	GOOD
GE1147928	0.191	EMPTY
GE1147938	4.206	GOOD
GE1147939	0.126	EMPTY
GE1147948	0.348	EMPTY
GE1147950	0.029	EMPTY
GE1147953	0.319	EMPTY
GE1147993	7.215	GOOD
GE1147994	0.805	GOOD
GE1148003	1.869	GOOD
GE1148005	0.108	EMPTY
GE1148018	0.247	EMPTY
GE1148020	0.088	EMPTY
GE1148022	0.422	GOOD
GE1148044	0.14	EMPTY
GE1148047	0.858	GOOD
GE1148058	0.118	EMPTY
GE1148066	1.522	GOOD
GE1148075	0.54	GOOD
GE1148089	2.558	GOOD
GE1148109	23.349	GOOD
GE1148119	0.129	EMPTY
GE1148124	0.421	EMPTY
GE1148128	0.179	EMPTY
GE1148130	4.488	GOOD
GE1148131	0.021	EMPTY
GE1148137	0.435	EMPTY
GE1148159	0.072	EMPTY
GE1148172	0.104	EMPTY
GE1148179	-0.006	NEGATIVE
GE1148183	0.271	EMPTY
GE1148194	0.249	EMPTY
GE1148216	1.291	GOOD
GE1148219	0.713	GOOD
GE1148235	0.207	EMPTY
GE1148240	0.128	EMPTY
GE1148242	0.076	EMPTY
GE1148260	0.153	EMPTY
GE1148269	0.071	EMPTY
GE1148271	0.914	GOOD
GE1148281	0.119	EMPTY
GE1148288	9.057	GOOD
GE1148289	7.638	GOOD
GE1148293	1.45	GOOD
GE1148310	2.395	GOOD
GE1148316	5.853	GOOD
GE1148332	1.089	GOOD
GE1148334	1.999	GOOD
GE1148348	2.443	GOOD
GE1148383	0.483	GOOD
GE1148387	0.205	EMPTY
GE1148410	0.189	EMPTY
GE1148419	1.696	GOOD
GE1148424	8.225	GOOD
GE1148436	38.069	GOOD
GE1148445	0.27	EMPTY
GE1148449	0.269	EMPTY
GE1148458	1.704	GOOD
GE1148468	12.298	GOOD
GE1148469	0.153	EMPTY
GE1148477	0.193	EMPTY
GE1148478	1.388	GOOD
GE1148479	0.007	EMPTY
GE1148491	1.299	GOOD
GE1148500	0.107	EMPTY
GE1148503	3.518	GOOD
GE1148514	0.103	EMPTY
GE1148521	1.765	GOOD
GE1148522	10.805	GOOD
GE1148525	0.171	EMPTY
GE1148527	0.189	EMPTY
GE1148564	0.055	EMPTY
GE1148577	28.178	GOOD
GE1148581	0.16	EMPTY
GE1148600	1.476	GOOD
GE1148606	0.111	EMPTY
GE1148623	1.982	GOOD
GE1148633	1.994	GOOD
GE1148667	0.635	GOOD
GE1148672	0.154	EMPTY
GE1148674	0.527	GOOD
GE1148695	2.204	GOOD
GE1148714	0.32	EMPTY
GE1148726	0.273	EMPTY
GE1148727	1.42	GOOD
GE1148732	27.174	GOOD
GE1148752	0.446	GOOD
GE1148762	0.058	EMPTY
GE1148766	72.03	GOOD
GE1148779	0.19	EMPTY
GE1148784	0.096	EMPTY
GE1148786	4.517	GOOD
GE1148787	0.59	GOOD
GE1148796	0.118	EMPTY
GE1148800	0.253	EMPTY
GE1148820	0.239	EMPTY
GE1148823	2.831	GOOD
GE1148840	0.161	EMPTY
GE1148847	0.139	EMPTY
GE1148854	0.537	GOOD
GE1148863	0.157	EMPTY
GE1148870	1.372	GOOD
GE1148877	3.073	GOOD
GE1148882	0.869	GOOD
GE1148891	0.57	GOOD
GE1148896	0.353	EMPTY
GE1148905	19.575	GOOD
GE1148908	0.175	EMPTY
GE1148914	0.258	EMPTY
GE1148921	0.043	EMPTY
GE1148929	7.862	GOOD
GE1148949	7.725	GOOD
GE1148961	17.27	GOOD
GE1148984	0.105	EMPTY
GE1148985	0.801	GOOD
GE1148991	0.08	EMPTY
GE1148999	0.132	EMPTY
GE1149002	1.263	GOOD
GE1149015	1.148	GOOD
GE1149022	0.605	GOOD
GE1149025	0.628	GOOD
GE1149057	1.827	POOR
GE1149067	33.44	GOOD
GE1149084	1.35	GOOD
GE1149085	1.517	GOOD
GE1149092	0.39	EMPTY
GE1149097	58.646	GOOD
GE1149104	0.444	GOOD
GE1149120	0.247	EMPTY
GE1149144	-0.02	NEGATIVE
GE1149148	0.076	EMPTY
GE1149159	16.858	GOOD
GE1149173	5.934	GOOD
GE1149174	1.3	GOOD
GE1149176	0.329	EMPTY
GE1149200	0.155	EMPTY
GE1149202	0.168	EMPTY
GE1149218	1.944	GOOD
GE1149224	1.203	GOOD
GE1149240	0.891	GOOD
GE1149242	0.13	EMPTY
GE1149261	0.827	GOOD
GE1149262	15.935	GOOD
GE1149270	19.944	GOOD
GE1149275	1.912	GOOD
GE1149280	0.135	EMPTY
GE1149284	1.197	GOOD
GE1149294	1.307	GOOD
GE1149295	0.144	EMPTY
GE1149300	0.642	GOOD
GE1149307	0.891	GOOD
GE1149321	3.615	GOOD
GE1149329	0.178	EMPTY
GE1149331	0.724	GOOD
GE1149337	0.49	GOOD
GE1149344	0.191	EMPTY
GE1149345	1.021	GOOD
GE1149349	1.249	GOOD
GE1149351	0.388	EMPTY
GE1149375	0.165	EMPTY
GE1149378	12.022	GOOD
GE1149391	0.134	EMPTY
GE1149404	0.053	EMPTY
GE1149411	9.811	GOOD
GE1149430	1.154	GOOD
GE1149435	1.788	GOOD
GE1149447	0.237	EMPTY
GE1149456	0.029	EMPTY
GE1149463	0.989	GOOD
GE1149470	4.534	GOOD
GE1149471	0.017	EMPTY
GE1149487	0.239	EMPTY
GE1149496	5.314	GOOD
GE1149507	0.032	EMPTY
GE1149509	0.102	EMPTY
GE1149513	0.883	GOOD
GE1149517	0.14	EMPTY
GE1149521	0.22	EMPTY
GE1149526	0.278	EMPTY
GE1149531	0.209	EMPTY
GE1149542	0.13	EMPTY
GE1149569	1.392	GOOD
GE1149581	0.14	EMPTY
GE1149601	0.161	EMPTY
GE1149609	NA	MSR
GE1149630	0.586	GOOD
GE1149634	0.145	EMPTY
GE1149652	13.244	GOOD
GE1149660	0.159	EMPTY
GE1149661	0.787	GOOD
GE1149664	1.803	GOOD
GE1149668	1.516	GOOD
GE1149676	1.344	GOOD
GE1149692	17.878	GOOD
GE1149694	12.579	GOOD
GE1149696	0.13	EMPTY
GE1149698	1.943	GOOD
GE1149732	0.262	EMPTY
GE1149733	0.281	EMPTY
GE1149749	0.616	GOOD
GE1149759	0.249	EMPTY
GE1149767	0.309	EMPTY
GE1149770	0.022	EMPTY
GE1149774	0.102	EMPTY
GE1149775	0.279	EMPTY
GE1149778	24.33	GOOD
GE1149788	0.366	EMPTY
GE1149801	1.396	GOOD
GE1149809	0.391	EMPTY
GE1149817	0.145	EMPTY
GE1149831	0.189	EMPTY
GE1149839	0.893	GOOD
GE1149851	3.543	GOOD
GE1149854	0.159	EMPTY
GE1149863	0.512	GOOD
GE1149864	1.183	GOOD
GE1149867	0.058	EMPTY
GE1149898	3.652	GOOD
GE1149902	0.658	GOOD
GE1149911	1.714	GOOD
GE1149915	0.803	GOOD
GE1149930	0.216	EMPTY
GE1149938	0.793	GOOD
GE1149940	2.11	GOOD
GE1149953	0.125	EMPTY
GE1149955	0.794	GOOD
GE1149975	7.477	GOOD
GE1149977	0.182	EMPTY
GE1149989	0.119	EMPTY
GE1149997	2.297	GOOD
GE1149998	0.172	EMPTY
GE1150018	0.199	EMPTY
GE1150020	0.371	EMPTY
GE1150024	0.035	EMPTY
GE1150026	85.133	GOOD
GE1150046	0.716	GOOD
GE1150047	0.261	EMPTY
GE1150073	1.882	GOOD
GE1150094	3.777	GOOD
GE1150095	0.053	EMPTY
GE1150103	0.18	EMPTY
GE1150112	3.892	GOOD
GE1150116	6.286	GOOD
GE1150127	4.786	GOOD
GE1150138	0.52	GOOD
GE1150155	0.078	EMPTY
GE1150167	0.4	EMPTY
GE1150170	7.479	GOOD
GE1150172	1.077	GOOD
GE1150182	0.671	GOOD
GE1150187	3.047	GOOD
GE1150195	1.714	GOOD
GE1150202	3.861	GOOD
GE1150203	0.126	EMPTY
GE1150205	0.124	EMPTY
GE1150220	0.065	EMPTY
GE1150228	0.668	GOOD
GE1150260	2.482	GOOD
GE1150266	0.23	EMPTY
GE1150269	49.104	GOOD
GE1150270	0.227	EMPTY
GE1150275	2.065	GOOD
GE1150288	2.51	GOOD
GE1150292	0.221	EMPTY
GE1150300	0.244	EMPTY
GE1150309	1.59	GOOD
GE1150323	18.265	GOOD
GE1150330	2.757	GOOD
GE1150331	2.397	GOOD
GE1150337	0.261	EMPTY
GE1150359	0.136	EMPTY
